TrackerId,eye,Id,currentTime,isTracked,TrackerStatus,rawPupilX,rawPupilY,NoseTipX,NoseTipY,EyeCornerX,EyeCornerY,EyeCornerX_Inner,EyeCornerY_Inner,EyeCornerX_Outer,EyeCornerY_Outer,rectIsTracked,rectX,rectY,rectW,rectH,limbusX,limbusY,limbusX_Inner,limbusY_Inner,limbusX_Outer,limbusY_Outer,pointX,pointY,finalX_EyeRegion,finalY_EyeRegion,finalX_NoseTip,finalY_NoseTip,finalX_EyeCorner,finalY_EyeCorner,finalX_BaseLine,finalY_BaseLine,limbusX_NoseTip,limbusY_NoseTip,limbusX_EyeCorner,limbusY_EyeCorner,isBlinking,baseline_X,baseline_Y,baseline_Ux,baseline_Uy,baseline_Vx,baseline_Vy,updated_X_EyeRegion,updated_Y_EyeRegion,updated_X_NoseTip,updated_Y_NoseTip,updated_X_EyeCorner,updated_Y_EyeCorner,updated_X_BaseLine,updated_Y_BaseLine,updated_limbusX_NoseTip,updated_limbusY_NoseTip,updated_limbusX_EyeCorner,updated_limbusY_EyeCorner,direction,updated_dXdt_EyeRegion,updated_dYdt_EyeRegion,updated_dXdt_NoseTip,updated_dYdt_NoseTip,updated_dXdt_EyeCorner,updated_dYdt_EyeCorner,updated_dXdt_BaseLine,updated_dYdt_BaseLine,updated_limbusdXdt_NoseTip,updated_limbusdYdt_NoseTip,updated_limbusdXdt_EyeCorner,updated_limbusdYdt_EyeCorner
5,OD,NaN,1.23333333333333,1,KLT_TRACK,752.1625,406.75,924.088195800781,628.159729003906,698.265502929688,427.455932617188,NaN,NaN,698.265502929688,427.455932617188,NaN,NaN,NaN,NaN,NaN,723.675036995862,417.630856725578,NaN,NaN,723.675036995862,417.630856725578,723.675036995862,417.630856725578,NaN,NaN,176.573364257812,219.746978759766,49.2493286132812,-19.0431823730469,-189.445267386886,211.96927445177,200.673380969918,210.49436312546,26.2901810418007,-9.42197543014726,0,925.64794921875,628.525756835938,0.998986180254837,0.045017903770079,-0.0450179037700789,0.998986180254836,NaN,NaN,-3.86394427717045,11.7178095579214,-4.93743978440772,1.74670908600164,-9.26955184540643,3.92631733018993,-10.7882537530084,14.3451532770222,3.56994175187346,-0.690656022363079,0,NaN,NaN,1.92094109953549,-5.92964205892698,-3.12852971255732,1.08114939182853,-1.68963421533297,-0.408198233220653,-4.3849624698678,2.03286268344617,22.5281690788699,-3.03605621986841
5,OD,NaN,1.26666666666667,1,KLT_TRACK,750.540540540541,404.871621621622,922.631713867188,627.565246582031,695.982238769531,427.354675292969,NaN,NaN,695.982238769531,427.354675292969,NaN,NaN,NaN,NaN,NaN,726.410878168464,415.741108620602,NaN,NaN,726.410878168464,415.741108620602,726.410878168464,415.741108620602,NaN,NaN,176.737670898438,219.260192871094,49.9118041992188,-19.0496215820312,-189.485542612034,211.90529497402,200.413158804919,210.528872278329,27.6927982263311,-9.72381856739105,0,924.197204589844,627.877075195312,0.999151544211378,0.0411848479421667,-0.0411848479421667,0.999151544211378,NaN,NaN,-3.8232809752256,11.4353917241156,-5.07035301625744,1.80727407336305,-9.23886028525718,3.92562369985006,-10.9369900724327,14.4684579705977,4.39985238505645,-0.773041198061376,0,NaN,NaN,0.528946369885519,-10.5401380732902,-3.18137928843546,2.38872628659067,1.6286958949967,0.239846385216242,0.277835078497461,1.44321090508505,12.3036795765837,-0.170263438609047
5,OD,NaN,1.3,1,KLT_TRACK,750.412359550562,406.221348314607,921.182067871094,627.679809570312,694.702392578125,427.467102050781,NaN,NaN,694.702392578125,427.467102050781,NaN,NaN,NaN,NaN,NaN,711.456446356243,421.091570451725,NaN,NaN,711.456446356243,421.091570451725,711.456446356243,421.091570451725,NaN,NaN,176.86279296875,219.09375,49.6168823242188,-18.8810424804688,-188.75677835041,211.696711711069,196.220835698723,211.82413796143,31.7084855903393,-11.7259934301796,0,922.6572265625,627.961120605469,0.999222345296718,0.0394297433383323,-0.0394297433383323,0.999222345296718,NaN,NaN,-3.82868118584474,11.0151336863687,-5.14953173697009,1.90595750510769,-9.16097211907331,3.94230708920435,-10.7697314144419,14.4413673373612,4.39018705697908,-0.702006918270349,0,NaN,NaN,0.175740346307425,-12.5027695298476,-1.17911294102499,2.84180145710884,5.60935226539598,0.0265153620404161,10.2343183938554,-8.28405949534241,-19.7291881050315,5.8303936228062
5,OD,NaN,1.33333333333333,1,KLT_TRACK,749.128205128205,404.519230769231,920.035888671875,627.049682617188,693.412536621094,427.238647460938,NaN,NaN,693.412536621094,427.238647460938,NaN,NaN,NaN,NaN,NaN,723.769732876731,415.886778510862,NaN,NaN,723.769732876731,415.886778510862,723.769732876731,415.886778510862,NaN,NaN,176.828735351562,218.431396484375,49.7946166992188,-18.620361328125,-187.959154715086,212.096591155813,209.725621514851,206.588239118587,18.0439097351488,-6.14707700921218,0,921.480773925781,627.344970703125,0.999216268450982,0.0395834417767436,-0.0395834417767436,0.999216268450983,NaN,NaN,-3.81156495213844,10.6018737554591,-5.1489605456591,1.99672750383696,-8.86490346756415,3.92739139065276,-10.2547021795091,13.9161873375749,3.08457317805448,-0.384348289874335,0,NaN,NaN,1.09046213328577,-9.71677601339559,0.245349928739659,2.35089674592086,10.9313584562189,-1.6682073602596,18.1412813668033,-21.1237664795605,-45.4481391737765,11.3863128297024
5,OD,NaN,1.36666666666667,1,KLT_TRACK,747.091228070175,404.573684210526,919.587768554688,626.197570800781,693.510437011719,426.480407714844,NaN,NaN,693.510437011719,426.480407714844,NaN,NaN,NaN,NaN,NaN,717.693958740234,417.363129882813,NaN,NaN,717.693958740234,417.363129882813,717.693958740234,417.363129882813,NaN,NaN,176.723205566406,218.323852539062,49.3541259765625,-18.606689453125,-187.163651320506,212.229001510738,196.266155795144,211.162904106325,30.2592958650122,-10.5936292039817,0,921.140747070312,626.456970214844,0.999215889105873,0.0395930165352334,-0.0395930165352333,0.999215889105873,NaN,NaN,-3.75598371029236,10.3673486188089,-5.13317507505411,2.06268395483576,-8.43221488865868,3.83109326518704,-9.56031265665499,13.0331162387238,1.36031111206049,0.0570806037098457,0,NaN,NaN,1.80292613804289,-4.11514498294445,0.207226350906165,1.64178304374236,10.2987049893544,-3.57700141060203,23.2742080147952,-23.9848626802968,-42.0030483762963,11.6691428850443
5,OD,NaN,1.4,1,KLT_TRACK,747.012698412698,404.353968253968,919.530944824219,625.545166015625,693.624938964844,426.022338867188,NaN,NaN,693.624938964844,426.022338867188,NaN,NaN,NaN,NaN,NaN,717.727113037109,416.826719055176,NaN,NaN,717.727113037109,416.826719055176,717.727113037109,416.826719055176,NaN,NaN,176.717895507812,218.289398193359,49.1881103515625,-18.7665710449219,-186.866705894245,211.968792855916,201.893809814453,208.834440917969,24.0690197753906,-8.65920898437497,0,920.968994140625,625.835876464844,0.999191109685532,0.0402135092399979,-0.0402135092399979,0.999191109685532,NaN,NaN,-3.69136987626891,10.3275307565962,-5.13514545559869,2.10617970675312,-8.17832313494048,3.68892462994594,-8.70308831185596,12.3171964922217,0.284369952967921,0.393594569128654,0,NaN,NaN,2.21847943961643,-0.187575370073764,-0.0744681805345667,0.566993057726378,4.10817450831173,-3.47448224130367,26.0769354370972,-15.7284863589175,-20.6287916328334,7.68552049094681
5,OD,NaN,1.43333333333333,1,KLT_TRACK,747.757142857143,404.457142857143,920.101623535156,625.217529296875,693.862915039062,425.642700195312,NaN,NaN,693.862915039062,425.642700195312,NaN,NaN,NaN,NaN,NaN,716.530212402344,417.07434387207,NaN,NaN,716.530212402344,417.07434387207,716.530212402344,417.07434387207,NaN,NaN,176.961975097656,218.201690673828,49.2767333984375,-18.6268615722656,-186.485022881405,211.491894396,201.803831787109,208.718446960449,23.8641979980468,-8.81598114013673,0,921.720520019531,625.471374511719,0.99918651172558,0.0403275933532889,-0.0403275933532889,0.99918651172558,NaN,NaN,-3.60808508098461,10.3548435941373,-5.13813962042308,2.10048349201751,-8.15833658810459,3.59946111576681,-7.82185029418201,11.9845504814627,-0.0149416634615953,0.569448636439581,0,NaN,NaN,3.50486174226259,0.511784590784547,0.0967452675129673,-0.950341522698383,-0.603401401360314,-1.66800956761355,19.3413175457345,-6.09547382709335,-4.11946558404694,3.68428737977517
5,OD,NaN,1.46666666666667,1,KLT_TRACK,747.854255319149,402.36914893617,920.274047851562,624.499755859375,693.890563964844,425.456909179688,NaN,NaN,693.890563964844,425.456909179688,NaN,NaN,NaN,NaN,NaN,713.606604003906,417.935754394531,NaN,NaN,713.606604003906,417.935754394531,713.606604003906,417.935754394531,NaN,NaN,177.093383789062,217.845733642578,49.2901000976562,-18.8028869628906,-187.218993079686,211.4392642362,203.571411132812,208.143185424805,22.6396484375,-8.38256530761714,0,921.809326171875,624.827331542969,0.999183270954398,0.0404078092065176,-0.0404078092065176,0.999183270954398,NaN,NaN,-3.45771242678472,10.3616497293151,-5.12869577109782,2.04282360523989,-8.21854989503117,3.57772399210504,-7.41366714214027,11.9108315704155,0.00973891403144478,0.639213727780344,0,NaN,NaN,5.83858050407186,-0.442579574876141,0.385128781201781,-1.67918533087323,-2.37351805962421,-0.617983526329593,3.58434652988688,-0.307407094037145,-0.306007944362625,1.10655637036753
5,OD,NaN,1.5,1,KLT_TRACK,747.841104294479,403.060736196319,920.70849609375,624.337585449219,693.869812011719,425.414123535156,NaN,NaN,693.869812011719,425.414123535156,NaN,NaN,NaN,NaN,NaN,713.666735839844,417.946032714844,NaN,NaN,713.666735839844,417.946032714844,713.666735839844,417.946032714844,NaN,NaN,177.346374511719,217.593688964844,49.4923095703125,-18.6702270507812,-187.113735409698,210.694659386314,206.667443847656,206.564001464844,19.7367919921876,-7.47836914062498,0,922.249633789062,624.611206054688,0.999232417896799,0.0391736521672094,-0.0391736521672093,0.999232417896799,NaN,NaN,-3.21884638071313,10.3253382891456,-5.11246436834296,1.98853780329262,-8.31657112541288,3.55826221401151,-7.58289385885621,11.9640566751936,-0.0353421930857714,0.643219061130754,0,NaN,NaN,7.9084966331873,-1.91716253756813,0.460108593108126,-0.9781562536991,-3.36506808284743,-0.624509592690917,-0.187967260791613,-0.464119137472681,-8.7560590586438,1.33363663376593
5,OD,NaN,1.53333333333333,1,KLT_TRACK,747.549606299213,403.388188976378,920.858093261719,624.180786132812,693.841735839844,425.35693359375,NaN,NaN,693.841735839844,425.35693359375,NaN,NaN,NaN,NaN,NaN,717.253005997694,416.08692919894,NaN,NaN,717.253005997694,416.08692919894,717.253005997694,416.08692919894,NaN,NaN,177.627868652344,218.3798828125,49.3884887695312,-19.5560302734375,-187.453595774994,211.629503795616,207.041760253906,206.391552734375,19.825,-7.4109008789062,0,922.391662597656,624.4111328125,0.999281830347297,0.0378922622411717,-0.0378922622411717,0.999281830347298,NaN,NaN,-2.93047931790562,10.2338388934773,-5.09802186489062,1.97761318832663,-8.44288776722098,3.53609001925898,-7.42619829285971,11.879890294584,-0.573998356544752,0.728122836698065,0,NaN,NaN,8.1352986395453,-2.87966597825019,0.297663062812482,0.152540132400702,-2.89446910551817,-0.0229475956781744,16.2792259965952,-6.70374767159255,-21.642876714133,4.83867615566702
