CurrentTime,index,name,selectROI,Vx,Vy,X,Y,row,col
20.4333333333333,1,out-1-V,tile-1,0,0,-0.2476332,-0.2546975,1,1
20.4333333333333,2,out-2-V,tile-2,-0.001551397,3.210674e-05,-0.2231954,0.01370743,2,1
20.4333333333333,3,out-3-V,tile-3,8.699604e-06,-2.186502e-05,-0.09169697,0.1237515,3,1
20.4333333333333,4,out-4-V,tile-4,-0.0609774,-0.06082529,5.369699,0.8027505,1,2
20.4333333333333,5,out-5-V,tile-5,0.0478324,-0.1216145,5.549293,0.6763039,2,2
20.4333333333333,6,out-6-V,tile-6,4.32964e-05,-7.659411e-05,-0.02087312,0.1103889,3,2
20.4333333333333,7,out-7-V,tile-7,0.03869129,-0.01467456,5.195221,-0.4016421,1,3
20.4333333333333,8,out-8-V,tile-8,0.03676972,-0.1237709,8.488975,-0.2036022,2,3
20.4333333333333,9,out-9-V,tile-9,0.01530103,0.005140175,0.04243535,0.01541161,3,3
20.4666666666667,1,out-1-V,tile-1,2.372613e-06,0.0002335565,-0.2476331,-0.2546897,1,1
20.4666666666667,2,out-2-V,tile-2,0.001247848,-1.490277e-05,-0.2231538,0.01370693,2,1
20.4666666666667,3,out-3-V,tile-3,0.007163315,-0.02712572,-0.09145819,0.1228473,3,1
20.4666666666667,4,out-4-V,tile-4,-0.02423851,-0.02016274,5.368891,0.8020784,1,2
20.4666666666667,5,out-5-V,tile-5,0.03794656,-0.1183492,5.550558,0.6723589,2,2
20.4666666666667,6,out-6-V,tile-6,0.001597966,-0.002969683,-0.02081986,0.1102899,3,2
20.4666666666667,7,out-7-V,tile-7,0.1109848,-0.02120007,5.198921,-0.4023488,1,3
20.4666666666667,8,out-8-V,tile-8,-0.07083376,-0.1451264,8.486613,-0.2084397,2,3
20.4666666666667,9,out-9-V,tile-9,0.008271149,-0.001596619,0.04271106,0.01535839,3,3
20.5,1,out-1-V,tile-1,-1.753851e-05,-0.003531779,-0.2476337,-0.2548074,1,1
20.5,2,out-2-V,tile-2,0,0,-0.2231538,0.01370693,2,1
20.5,3,out-3-V,tile-3,-0.007491475,0.02907417,-0.09170791,0.1238165,3,1
20.5,4,out-4-V,tile-4,-0.02521681,-0.005213534,5.36805,0.8019046,1,2
20.5,5,out-5-V,tile-5,0.01052411,0.06704229,5.550909,0.6745936,2,2
20.5,6,out-6-V,tile-6,-0.001525282,0.003087312,-0.0208707,0.1103928,3,2
20.5,7,out-7-V,tile-7,-0.08617447,0.01530621,5.196048,-0.4018386,1,3
20.5,8,out-8-V,tile-8,-0.1245616,-0.06543138,8.482461,-0.2106208,2,3
20.5,9,out-9-V,tile-9,-0.03820448,-0.002462103,0.04143757,0.01527632,3,3
20.5333333333333,1,out-1-V,tile-1,0.009315288,0.0004820372,-0.2473232,-0.2547914,1,1
20.5333333333333,2,out-2-V,tile-2,0,0,-0.2231538,0.01370693,2,1
20.5333333333333,3,out-3-V,tile-3,-0.0001669181,0.0004154995,-0.09171347,0.1238303,3,1
20.5333333333333,4,out-4-V,tile-4,-0.1033078,-0.05707978,5.364606,0.800002,1,2
20.5333333333333,5,out-5-V,tile-5,-0.013228,-0.0868898,5.550468,0.6716973,2,2
20.5333333333333,6,out-6-V,tile-6,-0.0004283583,0.0007910557,-0.02088498,0.1104192,3,2
20.5333333333333,7,out-7-V,tile-7,-0.06742252,0.008139898,5.193801,-0.4015673,1,3
20.5333333333333,8,out-8-V,tile-8,-0.13654,-0.1052065,8.47791,-0.2141277,2,3
20.5333333333333,9,out-9-V,tile-9,-0.01893202,0.0008143916,0.04080651,0.01530346,3,3
20.5666666666667,1,out-1-V,tile-1,-6.357367e-06,-0.0006943063,-0.2473234,-0.2548145,1,1
20.5666666666667,2,out-2-V,tile-2,0,0,-0.2231538,0.01370693,2,1
20.5666666666667,3,out-3-V,tile-3,0.0001536819,-0.0003988845,-0.09170835,0.123817,3,1
20.5666666666667,4,out-4-V,tile-4,0.05392357,0.02674592,5.366404,0.8008935,1,2
20.5666666666667,5,out-5-V,tile-5,0.06038364,-0.3192147,5.552481,0.6610568,2,2
20.5666666666667,6,out-6-V,tile-6,0.0004384119,-0.0008052484,-0.02087036,0.1103924,3,2
20.5666666666667,7,out-7-V,tile-7,-0.1190934,0.002645698,5.189831,-0.4014791,1,3
20.5666666666667,8,out-8-V,tile-8,-0.127556,-0.001110917,8.473659,-0.2141647,2,3
20.5666666666667,9,out-9-V,tile-9,0.04516517,-0.003598643,0.04231201,0.01518351,3,3
20.6,1,out-1-V,tile-1,0.000751262,0.0003452834,-0.2472983,-0.254803,1,1
20.6,2,out-2-V,tile-2,0,0,-0.2231538,0.01370693,2,1
20.6,3,out-3-V,tile-3,0.009703376,-0.02819103,-0.0913849,0.1228773,3,1
20.6,4,out-4-V,tile-4,0.02006059,0.01322879,5.367073,0.8013344,1,2
20.6,5,out-5-V,tile-5,0.02032417,-0.01433623,5.553158,0.660579,2,2
20.6,6,out-6-V,tile-6,0.001597966,-0.002969683,-0.0208171,0.1102934,3,2
20.6,7,out-7-V,tile-7,-0.2070756,0.03520751,5.182929,-0.4003055,1,3
20.6,8,out-8-V,tile-8,-0.5370239,0.04926427,8.455758,-0.2125226,2,3
20.6,9,out-9-V,tile-9,-0.0924885,-0.0001237177,0.03922906,0.01517939,3,3
20.6333333333333,1,out-1-V,tile-1,0.007929064,-0.01765583,-0.247034,-0.2553916,1,1
20.6333333333333,2,out-2-V,tile-2,0,0,-0.2231538,0.01370693,2,1
20.6333333333333,3,out-3-V,tile-3,0,0,-0.0913849,0.1228773,3,1
20.6333333333333,4,out-4-V,tile-4,0.4877549,0.2244834,5.383331,0.8088172,1,2
20.6333333333333,5,out-5-V,tile-5,-0.3912994,2.313451,5.540115,0.737694,2,2
20.6333333333333,6,out-6-V,tile-6,0,0,-0.0208171,0.1102934,3,2
20.6333333333333,7,out-7-V,tile-7,-0.916501,0.1405333,5.152379,-0.395621,1,3
20.6333333333333,8,out-8-V,tile-8,-1.775217,0.182209,8.396585,-0.2064489,2,3
20.6333333333333,9,out-9-V,tile-9,-0.08971234,0.01502569,0.03623865,0.01568024,3,3
20.6666666666667,1,out-1-V,tile-1,-0.008193173,0.0002337799,-0.2473072,-0.2553838,1,1
20.6666666666667,2,out-2-V,tile-2,0,0,-0.2231538,0.01370693,2,1
20.6666666666667,3,out-3-V,tile-3,0,0,-0.0913849,0.1228773,3,1
20.6666666666667,4,out-4-V,tile-4,0.02219195,0.005010985,5.384071,0.8089842,1,2
20.6666666666667,5,out-5-V,tile-5,0.02418518,-0.04409203,5.540921,0.7362243,2,2
20.6666666666667,6,out-6-V,tile-6,0,0,-0.0208171,0.1102934,3,2
20.6666666666667,7,out-7-V,tile-7,0.4901766,-0.07632726,5.168718,-0.3981653,1,3
20.6666666666667,8,out-8-V,tile-8,1.001924,0.1071536,8.429982,-0.2028771,2,3
20.6666666666667,9,out-9-V,tile-9,0.07610106,-0.005803159,0.03877535,0.0154868,3,3
20.7,1,out-1-V,tile-1,0.008273102,-0.002209162,-0.2470314,-0.2554574,1,1
20.7,2,out-2-V,tile-2,0.002055567,-3.463896e-05,-0.2230853,0.01370578,2,1
20.7,3,out-3-V,tile-3,0,0,-0.0913849,0.1228773,3,1
20.7,4,out-4-V,tile-4,-0.02107225,-0.002269072,5.383368,0.8089086,1,2
20.7,5,out-5-V,tile-5,0.008989112,-0.1076295,5.541221,0.7326366,2,2
20.7,6,out-6-V,tile-6,0,0,-0.0208171,0.1102934,3,2
20.7,7,out-7-V,tile-7,0.2054204,-0.02043617,5.175565,-0.3988465,1,3
20.7,8,out-8-V,tile-8,0.4944746,-0.0338726,8.446465,-0.2040062,2,3
20.7,9,out-9-V,tile-9,0.01559511,0.0009340725,0.03929519,0.01551794,3,3
20.7333333333333,1,out-1-V,tile-1,0.001548203,2.086051e-05,-0.2469798,-0.2554567,1,1
20.7333333333333,2,out-2-V,tile-2,0.0006111939,-1.299939e-05,-0.2230649,0.01370534,2,1
20.7333333333333,3,out-3-V,tile-3,0,0,-0.0913849,0.1228773,3,1
20.7333333333333,4,out-4-V,tile-4,-0.02204191,-0.01308371,5.382634,0.8084725,1,2
20.7333333333333,5,out-5-V,tile-5,0.03018107,-0.2272664,5.542227,0.7250611,2,2
20.7333333333333,6,out-6-V,tile-6,0,0,-0.0208171,0.1102934,3,2
20.7333333333333,7,out-7-V,tile-7,0.2690446,-0.03107446,5.184534,-0.3998823,1,3
20.7333333333333,8,out-8-V,tile-8,0.4855923,-0.05845427,8.462651,-0.2059547,2,3
20.7333333333333,9,out-9-V,tile-9,0.01996514,-0.001916068,0.0399607,0.01545407,3,3
20.7666666666667,1,out-1-V,tile-1,0,0,-0.2469798,-0.2554567,1,1
20.7666666666667,2,out-2-V,tile-2,-0.002774265,5.496838e-05,-0.2231574,0.01370717,2,1
20.7666666666667,3,out-3-V,tile-3,-0.0181489,0.0003372173,-0.09198987,0.1228885,3,1
20.7666666666667,4,out-4-V,tile-4,0.1257286,0.05615756,5.386825,0.8103444,1,2
20.7666666666667,5,out-5-V,tile-5,0.05708356,-0.115854,5.544129,0.7211993,2,2
20.7666666666667,6,out-6-V,tile-6,0,0,-0.0208171,0.1102934,3,2
20.7666666666667,7,out-7-V,tile-7,0.2304779,-0.05339603,5.192216,-0.4016621,1,3
20.7666666666667,8,out-8-V,tile-8,0.8761473,0.08857566,8.491857,-0.2030022,2,3
20.7666666666667,9,out-9-V,tile-9,0.06279352,-0.002198394,0.04205381,0.01538079,3,3
20.8,1,out-1-V,tile-1,0,0,-0.2469798,-0.2554567,1,1
20.8,2,out-2-V,tile-2,0.00146566,1.444109e-05,-0.2231086,0.01370766,2,1
20.8,3,out-3-V,tile-3,0,0,-0.09198987,0.1228885,3,1
20.8,4,out-4-V,tile-4,0.07851401,0.02966864,5.389442,0.8113334,1,2
20.8,5,out-5-V,tile-5,0.0644493,-0.1837399,5.546278,0.7150746,2,2
20.8,6,out-6-V,tile-6,0,0,-0.0208171,0.1102934,3,2
20.8,7,out-7-V,tile-7,0.2529444,-0.04559128,5.200648,-0.4031819,1,3
20.8,8,out-8-V,tile-8,0.8452945,0.05851934,8.520033,-0.2010515,2,3
20.8,9,out-9-V,tile-9,0.05780911,-0.008919681,0.04398078,0.01508347,3,3
20.8333333333333,1,out-1-V,tile-1,-1.250301e-09,-6.70765e-07,-0.2469798,-0.2554568,1,1
20.8333333333333,2,out-2-V,tile-2,0.009606398,-0.0002124488,-0.2227883,0.01370057,2,1
20.8333333333333,3,out-3-V,tile-3,-0.001793935,1.935643e-05,-0.09204967,0.1228892,3,1
20.8333333333333,4,out-4-V,tile-4,0.03102739,0.008470061,5.390476,0.8116157,1,2
20.8333333333333,5,out-5-V,tile-5,0.01670372,-0.2173935,5.546834,0.7078282,2,2
20.8333333333333,6,out-6-V,tile-6,0,0,-0.0208171,0.1102934,3,2
20.8333333333333,7,out-7-V,tile-7,0.2358221,-0.0282538,5.208508,-0.4041236,1,3
20.8333333333333,8,out-8-V,tile-8,0.8113056,0.1507878,8.547076,-0.1960253,2,3
20.8333333333333,9,out-9-V,tile-9,0.06371178,-0.006169313,0.04610451,0.01487782,3,3
20.8666666666667,1,out-1-V,tile-1,2.433296e-07,6.533731e-07,-0.2469798,-0.2554567,1,1
20.8666666666667,2,out-2-V,tile-2,0.002073156,-9.991363e-05,-0.2227192,0.01369724,2,1
20.8666666666667,3,out-3-V,tile-3,0.01251996,-0.0002987552,-0.09163234,0.1228792,3,1
20.8666666666667,4,out-4-V,tile-4,0.5145741,0.2980151,5.407629,0.8215495,1,2
20.8666666666667,5,out-5-V,tile-5,0.1639785,1.451225,5.5523,0.7562023,2,2
20.8666666666667,6,out-6-V,tile-6,0,0,-0.0208171,0.1102934,3,2
20.8666666666667,7,out-7-V,tile-7,-0.04942307,0.03403039,5.206861,-0.4029893,1,3
20.8666666666667,8,out-8-V,tile-8,-0.07595053,0.2085303,8.544544,-0.1890742,2,3
20.8666666666667,9,out-9-V,tile-9,0.001202748,-0.003854719,0.0461446,0.01474933,3,3
20.9,1,out-1-V,tile-1,0,0,-0.2469798,-0.2554567,1,1
20.9,2,out-2-V,tile-2,0,0,-0.2227192,0.01369724,2,1
20.9,3,out-3-V,tile-3,-0.00548022,8.749441e-05,-0.09181501,0.1228821,3,1
20.9,4,out-4-V,tile-4,0.02836208,0.01776182,5.408574,0.8221416,1,2
20.9,5,out-5-V,tile-5,0.02302037,-0.1885433,5.553068,0.7499176,2,2
20.9,6,out-6-V,tile-6,0,0,-0.0208171,0.1102934,3,2
20.9,7,out-7-V,tile-7,0.4643936,-0.0355702,5.222341,-0.404175,1,3
20.9,8,out-8-V,tile-8,0.8283466,0.07102642,8.572156,-0.1867067,2,3
20.9,9,out-9-V,tile-9,0.06808937,-0.003546097,0.04841425,0.01463113,3,3
20.9333333333333,1,out-1-V,tile-1,0,0,-0.2469798,-0.2554567,1,1
20.9333333333333,2,out-2-V,tile-2,-0.0026239,5.568408e-05,-0.2228067,0.0136991,2,1
20.9333333333333,3,out-3-V,tile-3,0.002395695,-1.52258e-05,-0.09173515,0.1228816,3,1
20.9333333333333,4,out-4-V,tile-4,0.0007289486,-0.00791994,5.408598,0.8218776,1,2
20.9333333333333,5,out-5-V,tile-5,0.003084566,-0.1101613,5.553171,0.7462455,2,2
20.9333333333333,6,out-6-V,tile-6,0,0,-0.0208171,0.1102934,3,2
20.9333333333333,7,out-7-V,tile-7,0.2691187,-0.03230628,5.231311,-0.4052519,1,3
20.9333333333333,8,out-8-V,tile-8,0.6506945,0.09463757,8.593845,-0.1835521,2,3
20.9333333333333,9,out-9-V,tile-9,-0.01033091,-0.002226148,0.04806988,0.01455692,3,3
20.9666666666667,1,out-1-V,tile-1,0,0,-0.2469798,-0.2554567,1,1
20.9666666666667,2,out-2-V,tile-2,0.001849028,-3.919959e-05,-0.2227451,0.01369779,2,1
20.9666666666667,3,out-3-V,tile-3,-0.009900262,0.02762508,-0.09206516,0.1238025,3,1
20.9666666666667,4,out-4-V,tile-4,0.009658587,-0.01055808,5.40892,0.8215256,1,2
20.9666666666667,5,out-5-V,tile-5,0.02678096,-0.2209876,5.554063,0.7388793,2,2
20.9666666666667,6,out-6-V,tile-6,-0.001523572,0.003079171,-0.02086788,0.110396,3,2
20.9666666666667,7,out-7-V,tile-7,0.4082841,-0.07816588,5.244921,-0.4078574,1,3
20.9666666666667,8,out-8-V,tile-8,0.8603325,0.04112096,8.622523,-0.1821814,2,3
20.9666666666667,9,out-9-V,tile-9,0.1056641,-0.004717381,0.05159202,0.01439968,3,3
21,1,out-1-V,tile-1,0.0124102,-0.000502194,-0.2465661,-0.2554735,1,1
21,2,out-2-V,tile-2,-0.00195708,2.568116e-05,-0.2228103,0.01369865,2,1
21,3,out-3-V,tile-3,0.01250598,-0.02683261,-0.0916483,0.1229081,3,1
21,4,out-4-V,tile-4,0.001688419,2.846144e-05,5.408977,0.8215266,1,2
21,5,out-5-V,tile-5,0.02295675,-0.1899997,5.554829,0.7325459,2,2
21,6,out-6-V,tile-6,0.001595751,-0.002964926,-0.02081469,0.1102972,3,2
21,7,out-7-V,tile-7,0.4309142,-0.03257063,5.259284,-0.4089431,1,3
21,8,out-8-V,tile-8,0.7950963,0.06463808,8.649027,-0.1800268,2,3
21,9,out-9-V,tile-9,0.01102499,-0.0009497982,0.05195952,0.01436802,3,3
21.0333333333333,1,out-1-V,tile-1,0,0,-0.2465661,-0.2554735,1,1
21.0333333333333,2,out-2-V,tile-2,-0.01050995,0.0001285923,-0.2231606,0.01370293,2,1
21.0333333333333,3,out-3-V,tile-3,-0.008430894,0.0001710132,-0.09192932,0.1229138,3,1
21.0333333333333,4,out-4-V,tile-4,0.04407093,0.02675892,5.410446,0.8224186,1,2
21.0333333333333,5,out-5-V,tile-5,0.04614862,-0.1614921,5.556367,0.7271628,2,2
21.0333333333333,6,out-6-V,tile-6,0,0,-0.02081469,0.1102972,3,2
21.0333333333333,7,out-7-V,tile-7,0.5410975,-0.04609141,5.277321,-0.4104795,1,3
21.0333333333333,8,out-8-V,tile-8,0.9852417,0.1075006,8.681869,-0.1764435,2,3
21.0333333333333,9,out-9-V,tile-9,0.08598662,-0.01212836,0.05482574,0.01396374,3,3
21.0666666666667,1,out-1-V,tile-1,0,0,-0.2465661,-0.2554735,1,1
21.0666666666667,2,out-2-V,tile-2,-0.001037041,6.694555e-06,-0.2231952,0.01370316,2,1
21.0666666666667,3,out-3-V,tile-3,0,0,-0.09192932,0.1229138,3,1
21.0666666666667,4,out-4-V,tile-4,-0.0248151,-0.01233432,5.409618,0.8220074,1,2
21.0666666666667,5,out-5-V,tile-5,0.06106951,-0.3154189,5.558403,0.7166489,2,2
21.0666666666667,6,out-6-V,tile-6,0,0,-0.02081469,0.1102972,3,2
21.0666666666667,7,out-7-V,tile-7,0.2501313,-0.04669377,5.285658,-0.4120359,1,3
21.0666666666667,8,out-8-V,tile-8,0.6356594,-0.03195285,8.703057,-0.1775085,2,3
21.0666666666667,9,out-9-V,tile-9,0.002344579,-0.003895981,0.05490389,0.01383387,3,3
21.1,1,out-1-V,tile-1,0,0,-0.2465661,-0.2554735,1,1
21.1,2,out-2-V,tile-2,4.903233e-07,-1.362614e-08,-0.2231952,0.01370316,2,1
21.1,3,out-3-V,tile-3,0.0003083708,-1.342805e-05,-0.09191904,0.1229133,3,1
21.1,4,out-4-V,tile-4,0.002395466,0.001662933,5.409698,0.8220628,1,2
21.1,5,out-5-V,tile-5,0.05155456,-0.211376,5.560121,0.709603,2,2
21.1,6,out-6-V,tile-6,0,0,-0.02081469,0.1102972,3,2
21.1,7,out-7-V,tile-7,-0.003536492,0.00676635,5.285541,-0.4118104,1,3
21.1,8,out-8-V,tile-8,-0.05382586,-0.07632882,8.701263,-0.1800528,2,3
21.1,9,out-9-V,tile-9,0,0,0.05490389,0.01383387,3,3
21.1333333333333,1,out-1-V,tile-1,0,0,-0.2465661,-0.2554735,1,1
21.1333333333333,2,out-2-V,tile-2,0.0005961939,-7.881343e-06,-0.2231753,0.0137029,2,1
21.1333333333333,3,out-3-V,tile-3,0.008651852,-0.0001594686,-0.09163065,0.122908,3,1
21.1333333333333,4,out-4-V,tile-4,-0.06072014,-0.02998468,5.407674,0.8210633,1,2
21.1333333333333,5,out-5-V,tile-5,0.03300488,-0.3360384,5.561221,0.6984017,2,2
21.1333333333333,6,out-6-V,tile-6,6.370419e-08,6.771609e-05,-0.02081469,0.1102994,3,2
21.1333333333333,7,out-7-V,tile-7,-0.02856004,0.03428531,5.284589,-0.4106675,1,3
21.1333333333333,8,out-8-V,tile-8,-0.09017916,-0.1332247,8.698257,-0.1844937,2,3
21.1333333333333,9,out-9-V,tile-9,0,0,0.05490389,0.01383387,3,3
21.1666666666667,1,out-1-V,tile-1,-0.003381544,0.0001447564,-0.2466788,-0.2554687,1,1
21.1666666666667,2,out-2-V,tile-2,0.0009918734,2.609229e-05,-0.2231423,0.01370377,2,1
21.1666666666667,3,out-3-V,tile-3,-0.007528171,0.0001427347,-0.09188158,0.1229128,3,1
21.1666666666667,4,out-4-V,tile-4,-0.1529814,-0.07911281,5.402575,0.8184263,1,2
21.1666666666667,5,out-5-V,tile-5,0.06875263,-0.06554062,5.563513,0.6962171,2,2
21.1666666666667,6,out-6-V,tile-6,-6.414541e-07,4.88772e-05,-0.02081471,0.1103011,3,2
21.1666666666667,7,out-7-V,tile-7,-0.01094493,-0.002822328,5.284224,-0.4107616,1,3
21.1666666666667,8,out-8-V,tile-8,-0.04827252,-0.1324001,8.696649,-0.188907,2,3
21.1666666666667,9,out-9-V,tile-9,-0.002112738,5.467363e-05,0.05483347,0.0138357,3,3
21.2,1,out-1-V,tile-1,0,0,-0.2466788,-0.2554687,1,1
21.2,2,out-2-V,tile-2,-0.005641411,8.748745e-05,-0.2233303,0.01370668,2,1
21.2,3,out-3-V,tile-3,0.0002302656,-4.131257e-06,-0.09187391,0.1229126,3,1
21.2,4,out-4-V,tile-4,-0.1847108,-0.1035715,5.396418,0.8149739,1,2
21.2,5,out-5-V,tile-5,0.0495529,-0.377505,5.565165,0.6836336,2,2
21.2,6,out-6-V,tile-6,0,0,-0.02081471,0.1103011,3,2
21.2,7,out-7-V,tile-7,-0.02169445,0.01300993,5.283501,-0.410328,1,3
21.2,8,out-8-V,tile-8,-0.1188543,-0.1220468,8.692687,-0.1929752,2,3
21.2,9,out-9-V,tile-9,-0.0237076,-0.006933023,0.05404322,0.01360459,3,3
21.2333333333333,1,out-1-V,tile-1,8.136283e-06,-4.591194e-07,-0.2466785,-0.2554687,1,1
21.2333333333333,2,out-2-V,tile-2,-0.002039757,2.334881e-05,-0.2233983,0.01370746,2,1
21.2333333333333,3,out-3-V,tile-3,-0.004442659,0.0001782816,-0.09202199,0.1229186,3,1
21.2333333333333,4,out-4-V,tile-4,-0.0193457,-0.00352562,5.395773,0.8148564,1,2
21.2333333333333,5,out-5-V,tile-5,0.02575314,0.1059979,5.566023,0.6871668,2,2
21.2333333333333,6,out-6-V,tile-6,0,0,-0.02081471,0.1103011,3,2
21.2333333333333,7,out-7-V,tile-7,-0.07993524,-0.00250792,5.280836,-0.4104116,1,3
21.2333333333333,8,out-8-V,tile-8,-0.2835132,-0.08171142,8.683236,-0.1956989,2,3
21.2333333333333,9,out-9-V,tile-9,0.005710958,0.002549457,0.05423358,0.01368958,3,3
21.2666666666667,1,out-1-V,tile-1,0,0,-0.2466785,-0.2554687,1,1
21.2666666666667,2,out-2-V,tile-2,0.01106465,-0.0002159766,-0.2230295,0.01370026,2,1
21.2666666666667,3,out-3-V,tile-3,0.0006996489,-1.307575e-05,-0.09199867,0.1229181,3,1
21.2666666666667,4,out-4-V,tile-4,-0.378071,-0.1913035,5.383171,0.8084795,1,2
21.2666666666667,5,out-5-V,tile-5,-0.5531237,0.8328451,5.547585,0.7149283,2,2
21.2666666666667,6,out-6-V,tile-6,6.370419e-08,6.771609e-05,-0.02081471,0.1103033,3,2
21.2666666666667,7,out-7-V,tile-7,-1.565818,0.1331191,5.228642,-0.4059743,1,3
21.2666666666667,8,out-8-V,tile-8,-3.016376,-0.07787349,8.58269,-0.1982947,2,3
21.2666666666667,9,out-9-V,tile-9,-0.2067443,0.0258326,0.04734211,0.01455066,3,3
21.3,1,out-1-V,tile-1,7.630575e-05,0.002434961,-0.246676,-0.2553875,1,1
21.3,2,out-2-V,tile-2,-0.002067171,2.528883e-05,-0.2230984,0.0137011,2,1
21.3,3,out-3-V,tile-3,-0.0005310306,1.149745e-05,-0.09201638,0.1229185,3,1
21.3,4,out-4-V,tile-4,-0.01738383,-0.01463186,5.382591,0.8079918,1,2
21.3,5,out-5-V,tile-5,0.04528077,-0.1080998,5.549095,0.711325,2,2
21.3,6,out-6-V,tile-6,-6.414541e-07,4.88772e-05,-0.02081473,0.110305,3,2
21.3,7,out-7-V,tile-7,0.4634182,-0.0582614,5.244089,-0.4079163,1,3
21.3,8,out-8-V,tile-8,0.5948125,0.003427434,8.602517,-0.1981805,2,3
21.3,9,out-9-V,tile-9,0.002102081,-0.009553571,0.04741218,0.01423221,3,3
21.3333333333333,1,out-1-V,tile-1,-3.185628e-06,-0.0007621947,-0.2466761,-0.255413,1,1
21.3333333333333,2,out-2-V,tile-2,0.001289149,-2.562243e-05,-0.2230554,0.01370025,2,1
21.3333333333333,3,out-3-V,tile-3,0,0,-0.09201638,0.1229185,3,1
21.3333333333333,4,out-4-V,tile-4,0.0267207,0.01754582,5.383482,0.8085766,1,2
21.3333333333333,5,out-5-V,tile-5,0.03840913,-0.2240123,5.550375,0.7038579,2,2
21.3333333333333,6,out-6-V,tile-6,0,0,-0.02081473,0.110305,3,2
21.3333333333333,7,out-7-V,tile-7,0.1797211,0.01318844,5.25008,-0.4074767,1,3
21.3333333333333,8,out-8-V,tile-8,0.6247666,0.02244146,8.623343,-0.1974324,2,3
21.3333333333333,9,out-9-V,tile-9,0.05298261,0.004609376,0.04917827,0.01438586,3,3
21.3666666666667,1,out-1-V,tile-1,-1.430218e-07,-4.492815e-06,-0.2466761,-0.2554131,1,1
21.3666666666667,2,out-2-V,tile-2,0,0,-0.2230554,0.01370025,2,1
21.3666666666667,3,out-3-V,tile-3,0,0,-0.09201638,0.1229185,3,1
21.3666666666667,4,out-4-V,tile-4,-0.02897396,-0.02626871,5.382516,0.807701,1,2
21.3666666666667,5,out-5-V,tile-5,0.04864672,-0.09460112,5.551997,0.7007045,2,2
21.3666666666667,6,out-6-V,tile-6,0,0,-0.02081473,0.110305,3,2
21.3666666666667,7,out-7-V,tile-7,0.03440112,-0.001339675,5.251226,-0.4075213,1,3
21.3666666666667,8,out-8-V,tile-8,0.04067561,-0.02780967,8.624699,-0.1983594,2,3
21.3666666666667,9,out-9-V,tile-9,0.01859586,-0.00138226,0.04979813,0.01433978,3,3
21.4,1,out-1-V,tile-1,5.835574e-06,0.001005038,-0.2466759,-0.2553796,1,1
21.4,2,out-2-V,tile-2,0.01260084,-0.0001355592,-0.2226354,0.01369573,2,1
21.4,3,out-3-V,tile-3,0.0004587144,-1.104502e-05,-0.09200109,0.1229182,3,1
21.4,4,out-4-V,tile-4,-0.02007103,-0.0004537354,5.381847,0.8076859,1,2
21.4,5,out-5-V,tile-5,0.02537426,-0.164063,5.552843,0.6952357,2,2
21.4,6,out-6-V,tile-6,6.370419e-08,6.771609e-05,-0.02081473,0.1103072,3,2
21.4,7,out-7-V,tile-7,0.05205954,0.0131438,5.252962,-0.4070832,1,3
21.4,8,out-8-V,tile-8,0.03099817,-0.03477605,8.625731,-0.1995186,2,3
21.4,9,out-9-V,tile-9,0.01107448,-0.01087909,0.05016728,0.01397714,3,3
21.4333333333333,1,out-1-V,tile-1,0,0,-0.2466759,-0.2553796,1,1
21.4333333333333,2,out-2-V,tile-2,0,0,-0.2226354,0.01369573,2,1
21.4333333333333,3,out-3-V,tile-3,-0.002210885,1.096453e-05,-0.09207478,0.1229185,3,1
21.4333333333333,4,out-4-V,tile-4,-0.009511235,0.009452893,5.38153,0.8080009,1,2
21.4333333333333,5,out-5-V,tile-5,0.01560646,-0.3050315,5.553363,0.685068,2,2
21.4333333333333,6,out-6-V,tile-6,0,0,-0.02081473,0.1103072,3,2
21.4333333333333,7,out-7-V,tile-7,0.1016142,-0.02392893,5.256349,-0.4078808,1,3
21.4333333333333,8,out-8-V,tile-8,0.3680414,-0.05032775,8.638,-0.2011962,2,3
21.4333333333333,9,out-9-V,tile-9,0.03925968,0.01136237,0.05147593,0.01435589,3,3
21.4666666666667,1,out-1-V,tile-1,0,0,-0.2466759,-0.2553796,1,1
21.4666666666667,2,out-2-V,tile-2,0,0,-0.2226354,0.01369573,2,1
21.4666666666667,3,out-3-V,tile-3,0.00553001,-0.002109069,-0.09189045,0.1228482,3,1
21.4666666666667,4,out-4-V,tile-4,0.0007144365,-0.001245668,5.381554,0.8079594,1,2
21.4666666666667,5,out-5-V,tile-5,0.06392954,-0.3242893,5.555494,0.6742584,2,2
21.4666666666667,6,out-6-V,tile-6,0,0,-0.02081473,0.1103072,3,2
21.4666666666667,7,out-7-V,tile-7,0.12749,-0.006137783,5.260598,-0.4080854,1,3
21.4666666666667,8,out-8-V,tile-8,0.2113866,-0.02031234,8.645045,-0.2018733,2,3
21.4666666666667,9,out-9-V,tile-9,0.01160306,-0.001355497,0.0518627,0.01431071,3,3
21.5,1,out-1-V,tile-1,0,0,-0.2466759,-0.2553796,1,1
21.5,2,out-2-V,tile-2,0,0,-0.2226354,0.01369573,2,1
21.5,3,out-3-V,tile-3,0,0,-0.09189045,0.1228482,3,1
21.5,4,out-4-V,tile-4,0.01481867,0.009703282,5.382048,0.8082828,1,2
21.5,5,out-5-V,tile-5,0.01190329,-0.3268622,5.555891,0.6633629,2,2
