CurrentTime,index,name,selectROI,Vx,Vy,X,Y,row,col,isblink,Vx_updated,Vy_updated
81.4,9,out-9-V,tile-9,-6.649413e-05,8.286084e-06,0.114131886985237,-0.00713769321043482,3,3,0,-6.649413e-05,8.286084e-06
81.4333333333333,9,out-9-V,tile-9,0.004401899,-0.0004661923,0.11420414373307,-0.00714532498070148,3,3,0,0.004401899,-0.0004661923
81.4666666666667,9,out-9-V,tile-9,-0.06545856,0.004803079,0.113186532716401,-0.00707304353570133,3,3,0,-0.06545856,0.004803079
81.5,9,out-9-V,tile-9,0.005168087,0.000195331,0.112181691499736,-0.00698973670236807,3,3,0,0.005168087,0.000195331
81.5333333333333,9,out-9-V,tile-9,0.05846354,-0.006666275,0.113242218616401,-0.00709758576903464,3,3,0,0.05846354,-0.006666275
81.5666666666667,9,out-9-V,tile-9,0.01945993,-0.002352213,0.114540943116404,-0.00724789390236829,3,3,0,0.01945993,-0.002352213
81.6,9,out-9-V,tile-9,0.01265704,-0.005951835,0.115076225949737,-0.0073862947023681,3,3,0,0.01265704,-0.005951835
81.6333333333333,9,out-9-V,tile-9,0.01022725,0.00252695,0.11545763078307,-0.00744337611903472,3,3,0,0.01022725,0.00252695
81.6666666666667,9,out-9-V,tile-9,0.0224083,-0.003197821,0.116001556616404,-0.00745455730236807,3,3,0,0.0224083,-0.003197821
81.7,9,out-9-V,tile-9,0.007786381,-0.0007886053,0.116504801299737,-0.00752099774070134,3,3,0,0.007786381,-0.0007886053
81.7333333333333,9,out-9-V,tile-9,0.01362571,-0.003862657,0.11686166948307,-0.00759851877903461,3,3,0,0.01362571,-0.003862657
81.7666666666667,9,out-9-V,tile-9,-0.006276018,0.001893105,0.116984164349737,-0.00763134464570133,3,3,0,-0.006276018,0.001893105
81.8,9,out-9-V,tile-9,-0.0008093707,6.217231e-05,0.11686607453807,-0.00759875669053469,3,3,0,-0.0008093707,6.217231e-05
