CurrentTime,index,name,selectROI,Vx,Vy,row,col
1.53333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.53333333333333,8,out-8-V,tile-8,7.68949,0,2,3
1.53333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.56666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.56666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
1.56666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.56666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
1.56666666666667,5,out-5-V,tile-5,0.483781,21.6009,2,2
1.56666666666667,6,out-6-V,tile-6,0,7.689483,3,2
1.56666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.56666666666667,8,out-8-V,tile-8,7.68949,0,2,3
1.56666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.6,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.6,2,out-2-V,tile-2,-7.689487,0,2,1
1.6,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.6,4,out-4-V,tile-4,0,-7.689483,1,2
1.6,5,out-5-V,tile-5,0.4849187,21.59484,2,2
1.6,6,out-6-V,tile-6,0,7.689483,3,2
1.6,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.6,8,out-8-V,tile-8,7.68949,0,2,3
1.6,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.63333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.63333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
1.63333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.63333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
1.63333333333333,5,out-5-V,tile-5,0.4838024,21.60085,2,2
1.63333333333333,6,out-6-V,tile-6,0,7.689483,3,2
1.63333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.63333333333333,8,out-8-V,tile-8,7.68949,0,2,3
1.63333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.66666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.66666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
1.66666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.66666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
1.66666666666667,5,out-5-V,tile-5,0.5615021,24.04803,2,2
1.66666666666667,6,out-6-V,tile-6,0,7.689483,3,2
1.66666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.66666666666667,8,out-8-V,tile-8,7.68949,0,2,3
1.66666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.7,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.7,2,out-2-V,tile-2,-7.689487,0,2,1
1.7,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.7,4,out-4-V,tile-4,0,-7.689483,1,2
1.7,5,out-5-V,tile-5,0.5615021,24.04803,2,2
1.7,6,out-6-V,tile-6,0,7.689483,3,2
1.7,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.7,8,out-8-V,tile-8,7.68949,0,2,3
1.7,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.73333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.73333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
1.73333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.73333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
1.73333333333333,5,out-5-V,tile-5,0.5622125,24.04803,2,2
1.73333333333333,6,out-6-V,tile-6,0,7.689483,3,2
1.73333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.73333333333333,8,out-8-V,tile-8,7.68949,0,2,3
1.73333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.76666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.76666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
1.76666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.76666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
1.76666666666667,5,out-5-V,tile-5,0.6379194,26.50153,2,2
1.76666666666667,6,out-6-V,tile-6,0,7.689483,3,2
1.76666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.76666666666667,8,out-8-V,tile-8,7.68949,0,2,3
1.76666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.8,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.8,2,out-2-V,tile-2,-7.689487,0,2,1
1.8,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.8,4,out-4-V,tile-4,0,-7.689483,1,2
1.8,5,out-5-V,tile-5,0.3582752,17.65899,2,2
1.8,6,out-6-V,tile-6,0,7.689483,3,2
1.8,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.8,8,out-8-V,tile-8,7.68949,0,2,3
1.8,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.83333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.83333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
1.83333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.83333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
1.83333333333333,5,out-5-V,tile-5,0.3582752,17.65899,2,2
1.83333333333333,6,out-6-V,tile-6,0,7.689483,3,2
1.83333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.83333333333333,8,out-8-V,tile-8,7.68949,0,2,3
1.83333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.86666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.86666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
1.86666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.86666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
1.86666666666667,5,out-5-V,tile-5,0.4347479,20.11244,2,2
1.86666666666667,6,out-6-V,tile-6,0,7.689483,3,2
1.86666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.86666666666667,8,out-8-V,tile-8,7.68949,0,2,3
1.86666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.9,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.9,2,out-2-V,tile-2,-7.689487,0,2,1
1.9,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.9,4,out-4-V,tile-4,0,-7.689483,1,2
1.9,5,out-5-V,tile-5,0.4447635,20.11436,2,2
1.9,6,out-6-V,tile-6,0,7.689483,3,2
1.9,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.9,8,out-8-V,tile-8,7.68949,0,2,3
1.9,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.93333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.93333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
1.93333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.93333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
1.93333333333333,5,out-5-V,tile-5,0.4472055,20.11587,2,2
1.93333333333333,6,out-6-V,tile-6,0,7.689483,3,2
1.93333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.93333333333333,8,out-8-V,tile-8,7.68949,0,2,3
1.93333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
1.96666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
1.96666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
1.96666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
1.96666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
1.96666666666667,5,out-5-V,tile-5,0.5103722,22.57073,2,2
1.96666666666667,6,out-6-V,tile-6,0,7.689483,3,2
1.96666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
1.96666666666667,8,out-8-V,tile-8,7.68949,0,2,3
1.96666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
2,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2,2,out-2-V,tile-2,-7.689487,0,2,1
2,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2,4,out-4-V,tile-4,0,-7.689483,1,2
2,5,out-5-V,tile-5,0.5159975,22.57218,2,2
2,6,out-6-V,tile-6,0,7.689483,3,2
2,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2,8,out-8-V,tile-8,7.68949,0,2,3
2,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.03333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.03333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
2.03333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.03333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
2.03333333333333,5,out-5-V,tile-5,0.5159975,22.57218,2,2
2.03333333333333,6,out-6-V,tile-6,0,7.689483,3,2
2.03333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.03333333333333,8,out-8-V,tile-8,7.68949,0,2,3
2.03333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.06666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.06666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
2.06666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.06666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
2.06666666666667,5,out-5-V,tile-5,0.5808639,25.02858,2,2
2.06666666666667,6,out-6-V,tile-6,0,7.689483,3,2
2.06666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.06666666666667,8,out-8-V,tile-8,7.68949,0,2,3
2.06666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.1,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.1,2,out-2-V,tile-2,-7.689487,0,2,1
2.1,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.1,4,out-4-V,tile-4,0,-7.689483,1,2
2.1,5,out-5-V,tile-5,0.5892985,25.03061,2,2
2.1,6,out-6-V,tile-6,0,7.689483,3,2
2.1,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.1,8,out-8-V,tile-8,7.68949,0,2,3
2.1,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.13333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.13333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
2.13333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.13333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
2.13333333333333,5,out-5-V,tile-5,0.5957514,25.03198,2,2
2.13333333333333,6,out-6-V,tile-6,0,7.689483,3,2
2.13333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.13333333333333,8,out-8-V,tile-8,7.68949,0,2,3
2.13333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.16666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.16666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
2.16666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.16666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
2.16666666666667,5,out-5-V,tile-5,0.6783453,27.48798,2,2
2.16666666666667,6,out-6-V,tile-6,0,7.689483,3,2
2.16666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.16666666666667,8,out-8-V,tile-8,7.68949,0,2,3
2.16666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.2,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.2,2,out-2-V,tile-2,-7.689487,0,2,1
2.2,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.2,4,out-4-V,tile-4,0,-7.689483,1,2
2.2,5,out-5-V,tile-5,0.6783453,27.48798,2,2
2.2,6,out-6-V,tile-6,0,7.689483,3,2
2.2,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.2,8,out-8-V,tile-8,7.68949,0,2,3
2.2,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.23333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.23333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
2.23333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.23333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
2.23333333333333,5,out-5-V,tile-5,0.6783453,27.48798,2,2
2.23333333333333,6,out-6-V,tile-6,0,7.689483,3,2
2.23333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.23333333333333,8,out-8-V,tile-8,7.68949,0,2,3
2.23333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.26666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.26666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
2.26666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.26666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
2.26666666666667,5,out-5-V,tile-5,0.7612299,29.94106,2,2
2.26666666666667,6,out-6-V,tile-6,0,7.689483,3,2
2.26666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.26666666666667,8,out-8-V,tile-8,7.68949,0,2,3
2.26666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.3,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.3,2,out-2-V,tile-2,-7.689487,0,2,1
2.3,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.3,4,out-4-V,tile-4,0,-7.689483,1,2
2.3,5,out-5-V,tile-5,0.7605218,29.94105,2,2
2.3,6,out-6-V,tile-6,0,7.689483,3,2
2.3,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.3,8,out-8-V,tile-8,7.68949,0,2,3
2.3,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.33333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.33333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
2.33333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.33333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
2.33333333333333,5,out-5-V,tile-5,0.7605218,29.94105,2,2
2.33333333333333,6,out-6-V,tile-6,0,7.689483,3,2
2.33333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.33333333333333,8,out-8-V,tile-8,7.68949,0,2,3
2.33333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.36666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.36666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
2.36666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.36666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
2.36666666666667,5,out-5-V,tile-5,0.8414341,32.40035,2,2
2.36666666666667,6,out-6-V,tile-6,0,7.689483,3,2
2.36666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.36666666666667,8,out-8-V,tile-8,7.68949,0,2,3
2.36666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.4,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.4,2,out-2-V,tile-2,-7.689487,0,2,1
2.4,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.4,4,out-4-V,tile-4,0,-7.689483,1,2
2.4,5,out-5-V,tile-5,0.5575633,23.55297,2,2
2.4,6,out-6-V,tile-6,0,7.689483,3,2
2.4,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.4,8,out-8-V,tile-8,7.68949,0,2,3
2.4,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.43333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.43333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
2.43333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.43333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
2.43333333333333,5,out-5-V,tile-5,0.5574796,23.55298,2,2
2.43333333333333,6,out-6-V,tile-6,0,7.689483,3,2
2.43333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.43333333333333,8,out-8-V,tile-8,7.68949,0,2,3
2.43333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.46666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.46666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
2.46666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.46666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
2.46666666666667,5,out-5-V,tile-5,0.6383919,26.01228,2,2
2.46666666666667,6,out-6-V,tile-6,0,7.689483,3,2
2.46666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.46666666666667,8,out-8-V,tile-8,7.68949,0,2,3
2.46666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.5,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.5,2,out-2-V,tile-2,-7.689487,0,2,1
2.5,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.5,4,out-4-V,tile-4,0,-7.689483,1,2
2.5,5,out-5-V,tile-5,0.6383919,26.01228,2,2
2.5,6,out-6-V,tile-6,0,7.689483,3,2
2.5,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.5,8,out-8-V,tile-8,7.68949,0,2,3
2.5,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.53333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.53333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
2.53333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.53333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
2.53333333333333,5,out-5-V,tile-5,0.6383919,26.01228,2,2
2.53333333333333,6,out-6-V,tile-6,0,7.689483,3,2
2.53333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.53333333333333,8,out-8-V,tile-8,7.68949,0,2,3
2.53333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.56666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.56666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
2.56666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.56666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
2.56666666666667,5,out-5-V,tile-5,0.7193042,28.47157,2,2
2.56666666666667,6,out-6-V,tile-6,0,7.689483,3,2
2.56666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.56666666666667,8,out-8-V,tile-8,7.68949,0,2,3
2.56666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.6,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.6,2,out-2-V,tile-2,-7.689487,0,2,1
2.6,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.6,4,out-4-V,tile-4,0,-7.689483,1,2
2.6,5,out-5-V,tile-5,0.7193042,28.47157,2,2
2.6,6,out-6-V,tile-6,0,7.689483,3,2
2.6,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.6,8,out-8-V,tile-8,7.68949,0,2,3
2.6,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.63333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.63333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
2.63333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.63333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
2.63333333333333,5,out-5-V,tile-5,0.7193042,28.47157,2,2
2.63333333333333,6,out-6-V,tile-6,0,7.689483,3,2
2.63333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.63333333333333,8,out-8-V,tile-8,7.68949,0,2,3
2.63333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.66666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.66666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
2.66666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.66666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
2.66666666666667,5,out-5-V,tile-5,0.8002165,30.93087,2,2
2.66666666666667,6,out-6-V,tile-6,0,7.689483,3,2
2.66666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.66666666666667,8,out-8-V,tile-8,7.68949,0,2,3
2.66666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.7,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.7,2,out-2-V,tile-2,-7.689487,0,2,1
2.7,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.7,4,out-4-V,tile-4,0,-7.689483,1,2
2.7,5,out-5-V,tile-5,0.8071877,30.93327,2,2
2.7,6,out-6-V,tile-6,0,7.689483,3,2
2.7,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.7,8,out-8-V,tile-8,7.68949,0,2,3
2.7,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.73333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.73333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
2.73333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.73333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
2.73333333333333,5,out-5-V,tile-5,0.8048378,30.9359,2,2
2.73333333333333,6,out-6-V,tile-6,0,7.689483,3,2
2.73333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.73333333333333,8,out-8-V,tile-8,7.68949,0,2,3
2.73333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.76666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.76666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
2.76666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.76666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
2.76666666666667,5,out-5-V,tile-5,0.8829972,33.38684,2,2
2.76666666666667,6,out-6-V,tile-6,0,7.689483,3,2
2.76666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.76666666666667,8,out-8-V,tile-8,7.68949,0,2,3
2.76666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.8,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.8,2,out-2-V,tile-2,-7.689487,0,2,1
2.8,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.8,4,out-4-V,tile-4,0,-7.689483,1,2
2.8,5,out-5-V,tile-5,0.8841349,33.38078,2,2
2.8,6,out-6-V,tile-6,0,7.689483,3,2
2.8,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.8,8,out-8-V,tile-8,7.68949,0,2,3
2.8,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.83333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.83333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
2.83333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.83333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
2.83333333333333,5,out-5-V,tile-5,0.8830186,33.3868,2,2
2.83333333333333,6,out-6-V,tile-6,0,7.689483,3,2
2.83333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.83333333333333,8,out-8-V,tile-8,7.68949,0,2,3
2.83333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.86666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.86666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
2.86666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.86666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
2.86666666666667,5,out-5-V,tile-5,0.9651579,35.83982,2,2
2.86666666666667,6,out-6-V,tile-6,0,7.689483,3,2
2.86666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.86666666666667,8,out-8-V,tile-8,7.68949,0,2,3
2.86666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.9,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.9,2,out-2-V,tile-2,-7.689487,0,2,1
2.9,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.9,4,out-4-V,tile-4,0,-7.689483,1,2
2.9,5,out-5-V,tile-5,0.9651579,35.83982,2,2
2.9,6,out-6-V,tile-6,0,7.689483,3,2
2.9,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.9,8,out-8-V,tile-8,7.68949,0,2,3
2.9,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.93333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.93333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
2.93333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.93333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
2.93333333333333,5,out-5-V,tile-5,0.9658683,35.83982,2,2
2.93333333333333,6,out-6-V,tile-6,0,7.689483,3,2
2.93333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.93333333333333,8,out-8-V,tile-8,7.68949,0,2,3
2.93333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
2.96666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
2.96666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
2.96666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
2.96666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
2.96666666666667,5,out-5-V,tile-5,1.046015,38.29916,2,2
2.96666666666667,6,out-6-V,tile-6,0,7.689483,3,2
2.96666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
2.96666666666667,8,out-8-V,tile-8,7.68949,0,2,3
2.96666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
3,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3,2,out-2-V,tile-2,-7.689487,0,2,1
3,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3,4,out-4-V,tile-4,0,-7.689483,1,2
3,5,out-5-V,tile-5,0.7615976,29.45189,2,2
3,6,out-6-V,tile-6,0,7.689483,3,2
3,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3,8,out-8-V,tile-8,7.68949,0,2,3
3,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.03333333333333,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.03333333333333,2,out-2-V,tile-2,-7.689487,0,2,1
3.03333333333333,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.03333333333333,4,out-4-V,tile-4,0,-7.689483,1,2
3.03333333333333,5,out-5-V,tile-5,0.7615976,29.45189,2,2
3.03333333333333,6,out-6-V,tile-6,0,7.689483,3,2
3.03333333333333,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.03333333333333,8,out-8-V,tile-8,7.68949,0,2,3
3.03333333333333,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.06666666666667,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.06666666666667,2,out-2-V,tile-2,-7.689487,0,2,1
3.06666666666667,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.06666666666667,4,out-4-V,tile-4,0,-7.689483,1,2
3.06666666666667,5,out-5-V,tile-5,0.8425099,31.91118,2,2
3.06666666666667,6,out-6-V,tile-6,0,7.689483,3,2
3.06666666666667,7,out-7-V,tile-7,7.475597,-7.47559,1,3
3.06666666666667,8,out-8-V,tile-8,7.68949,0,2,3
3.06666666666667,9,out-9-V,tile-9,7.515259,7.515254,3,3
3.1,1,out-1-V,tile-1,-7.515257,-7.515253,1,1
3.1,2,out-2-V,tile-2,-7.689487,0,2,1
3.1,3,out-3-V,tile-3,-7.475595,7.47559,3,1
3.1,4,out-4-V,tile-4,0,-7.689483,1,2
3.1,5,out-5-V,tile-5,0.8525256,31.9131,2,2
3.1,6,out-6-V,tile-6,0,7.689483,3,2
