pupil_time,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle
1626067589.892158,1,0.8351969122886658,0.5803252458572388,0.5319327513376871,29.239774703979492,111.42244720458984,102.13108825683594,14.984910011291504,14.984910011291504,95.4046859741211
1626067589.896179,1,0.9498388171195984,0.5794790983200073,0.5311007499694824,29.030668258666992,111.2599868774414,101.97134399414062,15.150530815124512,15.150530815124512,94.44900512695312
1626067589.904171,1,0.8558558821678162,0.579185684521993,0.5310285886128744,28.879276275634766,111.20365142822266,101.95748901367188,15.268716812133789,15.268716812133789,94.39627838134768
1626067589.908186,1,0.8755049705505371,0.579314390818278,0.5314658880233765,28.913467407226562,111.22836303710938,102.04145050048828,15.11244010925293,15.11244010925293,94.88021850585938
1626067589.912139,1,0.9185947179794312,0.5793118874231974,0.5311580499013265,28.90286636352539,111.2278823852539,101.98234558105469,15.274149894714355,15.274149894714355,94.73680114746094
1626067589.9161983,1,0.8795804381370544,0.5793384710947672,0.5315508047739664,29.076522827148438,111.23298645019531,102.05775451660156,15.471718788146973,15.471718788146973,95.71430969238281
1626067589.924575,1,0.8401827216148376,0.5795225699742635,0.5313464005788168,29.094158172607422,111.2683334350586,102.01850891113281,15.12830924987793,15.12830924987793,94.51860809326175
1626067589.928201,1,0.8368395566940308,0.5803535381952921,0.5315178235371908,29.239643096923828,111.4278793334961,102.05142211914062,15.147971153259277,15.147971153259277,95.38831329345703
1626067589.932182,1,0.8065261840820312,0.5793316761652628,0.531074603398641,29.143821716308594,111.23168182373047,101.96632385253906,15.286022186279297,15.286022186279297,94.978759765625
1626067589.936175,1,0.8191876411437988,0.5798661708831787,0.5311994949976603,29.20104217529297,111.33430480957031,101.99030303955078,15.23489761352539,15.23489761352539,95.23404693603516
1626067589.944181,1,0.8411076664924622,0.579590916633606,0.5311356782913208,29.122468948364258,111.28145599365234,101.9780502319336,15.322478294372559,15.322478294372559,95.03810882568357
1626067589.948279,1,0.8354007601737976,0.5797971884409586,0.531349778175354,29.222618103027344,111.32106018066406,102.01915740966797,15.26787281036377,15.26787281036377,95.30348205566406
1626067589.95219,1,0.8679311871528625,0.5793710947036743,0.5307613213857015,28.63587188720703,111.23925018310547,101.90617370605469,15.440581321716309,15.440581321716309,94.789306640625
1626067589.95634,1,0.8802264928817749,0.5789546966552734,0.5309719244639078,28.782686233520508,111.1593017578125,101.94660949707031,15.313323974609375,15.313323974609375,95.15229797363278
1626067589.964197,1,0.8370221257209778,0.5791192849477133,0.5308888753255209,29.094865798950195,111.19090270996094,101.9306640625,15.336899757385254,15.336899757385254,94.82132720947266
1626067589.968221,1,0.7881942987442017,0.5799600680669149,0.5308835506439209,29.318635940551758,111.35233306884766,101.92964172363281,15.169474601745605,15.169474601745605,95.31741333007812
1626067589.9721563,1,0.8735709190368652,0.5793521006902059,0.5309598843256632,28.835947036743164,111.23560333251953,101.94429779052734,15.34156322479248,15.34156322479248,94.18849182128906
1626067589.976289,1,0.7909725308418274,0.5791589419047037,0.5305952231089274,29.14560317993164,111.19851684570312,101.87428283691406,15.213772773742676,15.213772773742676,94.83301544189453
1626067589.984182,1,0.8167725801467896,0.5795052846272787,0.5308216015497843,29.24281120300293,111.2650146484375,101.9177474975586,15.341819763183594,15.341819763183594,94.71031188964844
1626067589.988162,1,0.8566553592681885,0.5790250301361084,0.5308769543965658,29.246658325195312,111.17280578613281,101.92837524414062,15.321831703186035,15.321831703186035,95.29234313964844
1626067589.992133,1,0.9243199229240417,0.5791376829147339,0.5307002464930216,28.834684371948242,111.1944351196289,101.89444732666016,15.312140464782715,15.312140464782715,94.24434661865234
1626067589.99618,1,0.9283483624458313,0.5795329014460245,0.5307014385859171,28.98200225830078,111.27031707763672,101.8946762084961,15.288005828857422,15.288005828857422,94.69193267822266
1626067590.004237,1,0.9279574155807495,0.5790249109268188,0.5308418273925781,28.95779037475586,111.17278289794922,101.921630859375,15.344732284545898,15.344732284545898,94.3573226928711
1626067590.008153,1,0.9238268136978149,0.5788947343826294,0.530728300412496,28.804105758666992,111.14778900146484,101.89983367919922,15.383543014526367,15.383543014526367,94.9527587890625
1626067590.012162,1,0.8279958367347717,0.5787191390991211,0.5307491620381674,28.616456985473633,111.11407470703125,101.90383911132812,15.450282096862793,15.450282096862793,94.68266296386719
1626067590.0162303,1,0.87018883228302,0.5789652268091837,0.5305856863657633,28.901811599731445,111.16132354736328,101.87245178222656,15.46468734741211,15.46468734741211,95.25203704833984
1626067590.024203,1,0.8337301015853882,0.5787115494410197,0.5308413902918497,29.252714157104492,111.11261749267578,101.92154693603516,15.33796501159668,15.33796501159668,95.04267883300781
1626067590.028149,1,0.7745043635368347,0.5795583327611288,0.530661424001058,29.608680725097656,111.27519989013672,101.88699340820312,15.321381568908691,15.321381568908691,95.572265625
1626067590.032318,1,0.8226946592330933,0.5800401369730631,0.5309489965438843,29.0906925201416,111.36770629882812,101.94220733642578,15.42029857635498,15.42029857635498,95.15756225585938
1626067590.036163,1,0.8581730127334595,0.5802148183186849,0.530800978342692,29.048492431640625,111.4012451171875,101.91378784179688,15.496923446655273,15.496923446655273,95.89950561523435
1626067590.044215,1,0.7886117100715637,0.5799433390299479,0.5307779709498087,29.046741485595703,111.34912109375,101.90937042236328,15.516430854797363,15.516430854797363,94.83037567138672
1626067590.048225,1,0.8267983794212341,0.5796297391255697,0.5306440591812134,29.081077575683594,111.28890991210938,101.88365936279297,15.45083999633789,15.45083999633789,94.96943664550781
1626067590.05218,1,0.8736668229103088,0.5797832012176514,0.5304580529530843,28.914749145507812,111.31837463378906,101.84794616699219,15.543638229370117,15.543638229370117,94.49605560302734
1626067590.056174,1,0.8481512665748596,0.5791860818862915,0.5302645762761434,29.363203048706055,111.20372772216797,101.81079864501953,15.397204399108887,15.397204399108887,95.39937591552734
1626067590.064174,1,0.7849013805389404,0.5801568826039633,0.5309871832529703,29.0752010345459,111.39012145996094,101.94953918457031,15.516620635986328,15.516620635986328,95.65711975097656
1626067590.068194,1,0.7986984252929688,0.5795593659083048,0.53072722752889,29.269248962402344,111.27539825439453,101.89962768554688,15.40941333770752,15.40941333770752,95.5761795043945
1626067590.072375,1,0.8129165172576904,0.578856627146403,0.5304632981618246,28.87108039855957,111.14047241210938,101.84895324707031,15.492875099182129,15.492875099182129,95.07633972167969
1626067590.076233,1,0.8146325945854187,0.5788315931955973,0.5304513374964396,28.8008975982666,111.13566589355469,101.8466567993164,15.473064422607422,15.473064422607422,95.75225830078128
1626067590.084186,1,0.8328108191490173,0.5787678162256876,0.5308429797490438,28.875030517578125,111.12342071533203,101.9218521118164,15.648069381713867,15.648069381713867,95.93116760253906
1626067590.088185,1,0.7905998826026917,0.5785371859868368,0.5305353800455729,28.746864318847656,111.07913970947266,101.86279296875,15.567337989807129,15.567337989807129,95.56385803222653
1626067590.09217,1,0.8314181566238403,0.5782657464345297,0.5303159952163696,28.780961990356445,111.02702331542969,101.82067108154297,15.554915428161621,15.554915428161621,95.57068634033206
1626067590.096161,1,0.8301450610160828,0.5780309438705444,0.5302723248799642,28.611852645874023,110.98194122314453,101.81228637695312,15.580048561096191,15.580048561096191,94.98800659179688
1626067590.104195,1,0.8817379474639893,0.5787014166514078,0.5303555329640707,28.453920364379883,111.11067199707031,101.82826232910156,15.668182373046875,15.668182373046875,94.86775970458984
1626067590.1082082,1,0.82757568359375,0.5781695445378622,0.5303114652633667,28.28565216064453,111.00855255126953,101.8198013305664,15.603711128234863,15.603711128234863,94.77630615234375
1626067590.112224,1,0.8756921887397766,0.5780417521794637,0.5302673180898031,28.406490325927734,110.98401641845703,101.81132507324219,15.606463432312012,15.606463432312012,95.21729278564453
1626067590.116157,1,0.838433027267456,0.5780417521794637,0.5302673180898031,28.406490325927734,110.98401641845703,101.81132507324219,15.606463432312012,15.606463432312012,95.21729278564453
1626067590.124214,1,0.8115563988685608,0.5786043008168539,0.5299503803253174,28.66411590576172,111.09202575683594,101.75047302246094,15.601910591125488,15.601910591125488,94.7710189819336
1626067590.128329,1,0.8672645688056946,0.5783373912175497,0.5302428404490153,28.57590675354004,111.04077911376953,101.80662536621094,15.564197540283203,15.564197540283203,95.46941375732422
1626067590.132418,1,0.8349253535270691,0.5777109066645304,0.5301927725474039,28.85881233215332,110.92049407958984,101.79701232910156,15.53072452545166,15.53072452545166,95.47535705566406
1626067590.1361873,1,0.889707624912262,0.5785826444625854,0.5301733811696371,28.64919090270996,111.0878677368164,101.79328918457031,15.615135192871094,15.615135192871094,94.75104522705078
1626067590.144197,1,0.9090363383293152,0.5776990652084351,0.5303647915522257,28.68998908996582,110.91822052001953,101.83003997802734,15.667768478393555,15.667768478393555,95.37129974365234
1626067590.148186,1,0.8073645234107971,0.5783218145370483,0.5305142005284628,28.65650749206543,111.03778839111328,101.85872650146484,15.653197288513184,15.653197288513184,96.124626159668
1626067590.15221,1,0.832647442817688,0.5786979595820109,0.5306567748387655,28.8057918548584,111.1100082397461,101.88610076904297,15.75300407409668,15.75300407409668,95.53915405273438
1626067590.156171,1,0.8489869832992554,0.5786776145299276,0.5302688280741373,28.805126190185547,111.1061019897461,101.81161499023438,15.560920715332031,15.560920715332031,95.48328399658203
1626067590.164193,1,0.7995316982269287,0.5780990123748779,0.5301522811253866,28.58736801147461,110.99501037597656,101.78923797607422,15.630014419555664,15.630014419555664,95.11933135986328
1626067590.16825,1,0.7941793203353882,0.5783141056696574,0.5300950209299723,28.783987045288086,111.03630828857422,101.77824401855469,15.488693237304688,15.488693237304688,94.92993164062497
