TrackerId,eye,Id,currentTime,isTracked,TrackerStatus,rawPupilX,rawPupilY,NoseTipX,NoseTipY,EyeCornerX,EyeCornerY,EyeCornerX_Inner,EyeCornerY_Inner,EyeCornerX_Outer,EyeCornerY_Outer,rectIsTracked,rectX,rectY,rectW,rectH,limbusX,limbusY,limbusX_Inner,limbusY_Inner,limbusX_Outer,limbusY_Outer,pointX,pointY,finalX_EyeRegion,finalY_EyeRegion,finalX_NoseTip,finalY_NoseTip,finalX_EyeCorner,finalY_EyeCorner,finalX_BaseLine,finalY_BaseLine,limbusX_NoseTip,limbusY_NoseTip,limbusX_EyeCorner,limbusY_EyeCorner,isBlinking,baseline_X,baseline_Y,baseline_Ux,baseline_Uy,baseline_Vx,baseline_Vy,updated_X_EyeRegion,updated_Y_EyeRegion,updated_X_NoseTip,updated_Y_NoseTip,updated_X_EyeCorner,updated_Y_EyeCorner,updated_X_BaseLine,updated_Y_BaseLine,updated_limbusX_NoseTip,updated_limbusY_NoseTip,updated_limbusX_EyeCorner,updated_limbusY_EyeCorner,direction,updated_dXdt_EyeRegion,updated_dYdt_EyeRegion,updated_dXdt_NoseTip,updated_dYdt_NoseTip,updated_dXdt_EyeCorner,updated_dYdt_EyeCorner,updated_dXdt_BaseLine,updated_dYdt_BaseLine,updated_limbusdXdt_NoseTip,updated_limbusdYdt_NoseTip,updated_limbusdXdt_EyeCorner,updated_limbusdYdt_EyeCorner
4,OS,NaN,3.03333333333333,1,KLT_TRACK,1100.43333333333,438.966666666667,910.833618164062,617.339416503906,1034.47387695312,437.681915283203,1034.47387695312,437.681915283203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1058.70793983655,437.199605510203,1058.70793983655,437.199605510203,NaN,NaN,1058.70793983655,437.199605510203,NaN,NaN,198.585815429688,-181.149078369141,74.945556640625,-1.4915771484375,198.852159775282,180.891932261542,147.787541459244,-180.130245651014,23.6787768108061,-0.479824508436195,0,911.189331054688,617.227661132812,0.999999938593425,-0.000350447065548598,0.00035044706554857,0.999999938593425,NaN,NaN,-1.48078860342434,0.906060449779915,1.93838989734667,0.644323162734443,-1.04754580246853,-1.34517048614364,-9.2298066087798,0.656182391658632,-6.10835252196608,0.0801284470478365,0,NaN,NaN,0.368837267166792,1.53158504515751,0.142477154731317,1.08062278479475,-2.53270767426814,-2.98129118075493,-2.70054858028858,2.27652997489787,-2.06434899801874,-1.25186624640547
4,OS,NaN,3.06666666666667,1,KLT_TRACK,1102.3,438.6,911.252319335938,617.322998046875,1034.88818359375,437.678466796875,1034.88818359375,437.678466796875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1058.0498636086,437.235527998023,1058.0498636086,437.235527998023,NaN,NaN,1058.0498636086,437.235527998023,NaN,NaN,198.52001953125,-181.076599121094,74.8841552734375,-1.43206787109375,198.646419970457,180.911658261236,147.874321672491,-180.139810993703,23.8197562428038,-0.478861286672156,0,911.599243164062,617.22119140625,0.999999978127453,-0.000209153279489172,0.000209153279489199,0.999999978127453,NaN,NaN,-1.46609696745776,0.915026366711459,1.94374412298218,0.669719524681532,-1.19674656773398,-1.41278670086331,-9.26465892264494,0.667549739634978,-6.17330858368297,0.0100217860416859,0,NaN,NaN,0.649631246932468,-0.40147416294088,0.105492174624752,0.723873674870517,-5.99056522775568,0.372974875024407,-0.144517470475726,0.0198678121715535,-1.039901641467,-1.69908687372414
4,OS,NaN,3.1,1,KLT_TRACK,1102.575,437.6125,911.141662597656,616.875,1034.83471679688,437.080108642578,1034.83471679688,437.080108642578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1057.98288003297,436.618187831101,1057.98288003297,436.618187831101,NaN,NaN,1057.98288003297,436.618187831101,NaN,NaN,198.533508300781,-181.288330078125,74.8404541015625,-1.49343872070312,198.113912857787,181.593089281692,146.797544272666,-180.087470048852,23.2151468117288,0.15541935544536,0,911.583374023438,616.823669433594,0.999999239918295,0.00123294883573893,-0.00123294883573891,0.999999239918295,NaN,NaN,-1.43747985362884,0.879295505583855,1.94542270898832,0.692581407725813,-1.44691681765227,-1.32030549447535,-9.23944110681151,0.657506912470069,-6.17767929806388,-0.0331440112004452,0,NaN,NaN,0.920287594201828,-1.59827649594307,-0.0319097936157706,0.644557401538154,-8.31070854575453,4.71891438616101,-1.49991890360923,-0.212875900979717,1.00298755713799,0.260405698074841
4,OS,NaN,3.13333333333333,1,KLT_TRACK,1101.98571428571,438.528571428571,911.126831054688,617.432556152344,1034.857421875,437.629058837891,1034.857421875,437.629058837891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1058.02940937757,437.19591781582,1058.02940937757,437.19591781582,NaN,NaN,1058.02940937757,437.19591781582,NaN,NaN,198.648071289062,-181.203887939453,74.91748046875,-1.400390625,197.968713282062,180.839223967843,146.841217435315,-180.256812168899,23.1254581579717,-1.01087100679007,0,911.531433105469,617.382873535156,0.999997398941676,0.0022808134260448,-0.00228081342604475,0.999997398941675,NaN,NaN,-1.40474446117764,0.808474600315265,1.9416168034078,0.712690018117405,-1.75079380411756,-1.0981924084526,-9.36465351621888,0.653358012902999,-6.10644274654045,0.0273821659133403,0,NaN,NaN,0.802448093884709,-2.13495332748924,-0.0198778510097942,0.365793518720837,-11.1480183747062,6.1610077978929,-6.16456326802348,-0.985900191626236,4.05287978975797,1.75686363431936
4,OS,NaN,3.16666666666667,1,KLT_TRACK,1102.55294117647,438.376470588235,911.050842285156,617.893249511719,1034.66943359375,437.901184082031,1034.66943359375,437.901184082031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1058.45046623998,437.451371872698,1058.45046623998,437.451371872698,NaN,NaN,1058.45046623998,437.451371872698,NaN,NaN,198.622009277344,-181.410736083984,75.00341796875,-1.41867065429688,197.728303109536,181.351813182507,146.902578322878,-180.236638336524,23.3599757838151,-0.705266266211538,0,911.479431152344,617.778869628906,0.999997088351714,0.00241314899984024,-0.00241314899984019,0.999997088351714,NaN,NaN,-1.38398331403653,0.736965283751232,1.944097518921,0.716967642307204,-2.19011804263272,-0.909571641282469,-9.65041199134643,0.591780233028317,-5.90748731208,0.0839802310875177,0,NaN,NaN,0.416711345308138,-2.24950298667753,0.312662422656145,-0.230625160039536,-14.2531673203209,3.89496475538247,-6.79597672406283,-2.44151843756884,7.64567430617555,-0.00833513749551554
4,OS,NaN,3.2,1,KLT_TRACK,1100.8,439.333333333333,909.745666503906,618.665405273438,1033.52551269531,438.430511474609,1033.52551269531,438.430511474609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1057.23156325576,437.97825980599,1057.23156325576,437.97825980599,NaN,NaN,1057.23156325576,437.97825980599,NaN,NaN,198.680969238281,-181.663818359375,74.901123046875,-1.42892456054688,196.510388629876,181.252019304756,147.399623954819,-180.441877639021,24.9249535446631,-0.979139601911527,0,910.090393066406,618.585327148438,0.999996956753972,0.00246707981124142,-0.00246707981124139,0.999996956753972,NaN,NaN,-1.37696370482377,0.658507734536755,1.96246096491821,0.697315007448102,-2.70100495880567,-0.838528091427094,-9.81771863115642,0.490590117065068,-5.59673112612872,0.0268264900803059,0,NaN,NaN,0.0566737353806049,-2.07220338285502,0.476309359073262,-0.356080569327401,-12.6418360289725,1.67154634230772,-0.571342730092882,-2.76102016330427,8.70686510625651,-1.74213761869482
4,OS,NaN,3.23333333333333,1,KLT_TRACK,1099.04117647059,437.605882352941,907.976745605469,618.580139160156,1031.67553710938,437.862640380859,1031.67553710938,437.862640380859,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1054.48423707887,437.387422767932,1054.48423707887,437.387422767932,NaN,NaN,1054.48423707887,437.387422767932,NaN,NaN,198.671081542969,-182.279541015625,74.9722900390625,-1.56204223632812,196.107124934578,182.769097144002,147.485896751855,-180.687145467447,25.5560261463861,0.115619425130944,0,908.268188476562,618.493225097656,0.999997655812856,0.0021652641390249,-0.0021652641390249,0.999997655812856,NaN,NaN,-1.38020506501115,0.598818391560911,1.97585147619255,0.693228937685379,-3.0329071112308,-0.798135218461965,-9.68850150668595,0.407712222141384,-5.32702963832963,-0.0321622768254582,0,NaN,NaN,0.0659729540403443,2.44265634565894,0.334729850292402,1.56602170318489,-5.43161529939128,-0.771853620889364,5.7390554033897,-2.63372139455869,5.84589110207419,0.154813301616216
4,OS,NaN,3.26666666666667,1,KLT_TRACK,1097.94285714286,437.314285714286,906.255187988281,618.605285644531,1029.91845703125,437.858093261719,1029.91845703125,437.858093261719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1053.01215131123,437.372856734733,1053.01215131123,437.372856734733,NaN,NaN,1053.01215131123,437.372856734733,NaN,NaN,198.639709472656,-182.322570800781,74.9764404296875,-1.57537841796875,196.231714170965,182.635831880109,146.507491473397,-181.192716392224,24.5657800476156,-0.470670493786997,0,906.475769042969,618.538391113281,0.999997309844218,0.00231954830211067,-0.00231954830211065,0.999997309844218,NaN,NaN,-1.37256550788774,0.821351490914026,1.98477628827104,0.8017164543271,-3.06311264543177,-0.889984999486387,-9.43511493759709,0.315008690761147,-5.20700505265709,0.0371473768547208,0,NaN,NaN,1.22321940959005,13.5760066285735,1.30471676588223,5.07841452956773,4.42010898041111,-9.68767835253112,6.40108459610556,-1.4234576827922,1.53019995179084,2.77231306198965
4,OS,NaN,3.3,1,KLT_TRACK,1096.4,440.625,905.310302734375,618.148132324219,1028.76293945312,437.734924316406,1028.76293945312,437.734924316406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1052.60736429444,437.645605600787,1052.60736429444,437.645605600787,NaN,NaN,1052.60736429444,437.645605600787,NaN,NaN,198.355590820312,-180.693786621094,74.9029541015625,-0.28057861328125,196.769560849495,181.540950284369,146.756963322948,-181.232428909798,24.2492118581047,-0.362067581673102,0,905.610290527344,618.075927734375,0.999999999998169,1.91362970811126e-06,-1.91362970808351e-06,0.999999999998169,NaN,NaN,-1.29865710437181,1.50388550013253,2.06283259391803,1.03178990632324,-2.73823317920338,-1.44398044196407,-9.26176253361223,0.312815043288566,-5.22501630821024,0.152658593973861,0,NaN,NaN,3.42193990946235,21.844057738799,3.84007573128319,6.55983041972783,15.2611023885254,-20.9951153301143,5.32334233438517,5.73763893416003,-2.12373143701589,2.42742896615368
4,OS,NaN,3.33333333333333,1,KLT_TRACK,1095.40909090909,440.942424242424,904.335021972656,618.115051269531,1028.14184570312,439.143341064453,1028.14184570312,439.143341064453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1052.86905560498,438.947625856983,1052.86905560498,438.947625856983,NaN,NaN,1052.86905560498,438.947625856983,NaN,NaN,199.050354003906,-179.567260742188,75.2435302734375,-0.595550537109375,197.77474189848,179.528515674982,147.297061560066,-180.502526723432,24.4655185913161,-1.49773546366646,0,904.68017578125,618.06005859375,0.999999960677562,-0.000280436934119138,0.000280436934119194,0.999999960677562,NaN,NaN,-1.14443618059028,2.27762200683381,2.24078133702322,1.23903848230891,-2.04570581953018,-2.28965935482719,-9.08022544863812,0.697517953038442,-5.34858714845813,0.198975974598283,0,NaN,NaN,4.64583881199848,18.3930654823946,5.27818858624139,4.2389753088396,23.1337019091687,-20.0759514507662,7.61955118209618,16.7823249638313,-4.49767681720975,1.00190800923357
