pupil_time,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle
1626068740.4640033,1,0.8778663873672485,0.5328596830368042,0.6281532446543375,30.723617553710938,102.3090591430664,120.60542297363281,18.5280704498291,18.5280704498291,94.36152648925781
1626068740.4680142,1,0.8924483060836792,0.5330775181452433,0.6276482343673706,31.10199546813965,102.35088348388672,120.50846099853516,18.663177490234375,18.663177490234375,94.1660079956055
1626068740.4720342,1,0.9319073557853699,0.5332915385564169,0.627509872118632,31.023990631103516,102.39197540283203,120.48189544677734,18.54018211364746,18.54018211364746,94.46701049804688
1626068740.4800143,1,0.9114841818809509,0.5341014464696249,0.6275407075881958,31.100902557373047,102.54747772216797,120.4878158569336,18.707576751708984,18.707576751708984,94.10059356689453
1626068740.4840024,1,0.934169352054596,0.5333746671676636,0.6275084416071574,30.875186920166016,102.4079360961914,120.48162078857422,18.758920669555664,18.758920669555664,94.39620208740234
1626068740.4879634,1,0.9171960949897766,0.5333463748296102,0.627306342124939,30.86951446533203,102.40250396728516,120.44281768798828,18.740320205688477,18.740320205688477,93.97367095947266
1626068740.5000243,1,0.9540300965309143,0.5339614550272623,0.6271994511286417,31.15360450744629,102.52059936523438,120.42229461669922,18.678071975708008,18.678071975708008,94.81761169433594
1626068740.5039635,1,0.8818172812461853,0.5339216788609823,0.6268627246220907,31.311504364013672,102.5129623413086,120.3576431274414,18.571609497070312,18.571609497070312,93.72664642333984
1626068740.5079665,1,0.94167160987854,0.533526341120402,0.6267021497090658,30.97768783569336,102.43705749511719,120.32681274414062,18.588329315185547,18.588329315185547,94.21394348144531
1626068740.5120132,1,0.8607029914855957,0.5338478088378906,0.62730606396993,31.201452255249023,102.498779296875,120.44276428222656,18.89483070373535,18.89483070373535,94.02018737792972
1626068740.5199995,1,0.9250536561012268,0.5342963933944702,0.6267385085423788,31.272729873657227,102.58490753173828,120.33379364013672,18.653057098388672,18.653057098388672,94.13855743408206
1626068740.5239942,1,0.9102197289466858,0.5336928764979044,0.6266458829243978,31.21981430053711,102.46903228759766,120.31600952148438,18.635562896728516,18.635562896728516,93.23572540283203
1626068740.5279894,1,0.8868589997291565,0.5336990356445312,0.6265673637390137,31.150161743164062,102.47021484375,120.30093383789062,18.698688507080078,18.698688507080078,93.57893371582031
1626068740.5320055,1,0.9322475790977478,0.5335805813471476,0.6263925631841024,31.102113723754883,102.44747161865234,120.26737213134766,18.708532333374023,18.708532333374023,93.63056182861325
1626068740.5401344,1,0.8741996884346008,0.5341678063074747,0.6267654895782471,31.148775100708008,102.56021881103516,120.33897399902344,18.753599166870117,18.753599166870117,94.32315826416016
1626068740.5442913,1,0.8189704418182373,0.5342209736506144,0.6263449589411417,30.98345947265625,102.57042694091797,120.25823211669922,18.83711051940918,18.83711051940918,94.65242004394531
1626068740.5479846,1,0.8702326416969299,0.5342581272125244,0.6262146234512329,31.077892303466797,102.57756042480469,120.23320770263672,18.859485626220703,18.859485626220703,95.17121124267581
