x_value,y_value,x_nom,y_nom,record_timestamp,sensor_timestamp,frame_rate,is_event,event_string
609.0751953125,449.0888671875,0.5598117603975183,0.5841769748263889,1.0541341304779053,1626065184.8051898,0.06190094076116759,false, 
607.7340087890625,447.7992248535156,0.5585790521958295,0.5853710880985967,1.0853772163391113,1626065184.8455067,32.00708164495624,false, 
610.7670288085938,447.9648132324219,0.5613667544196633,0.5852177655255353,1.179105281829834,1626065184.8856819,10.669162910430297,false, 
611.0509643554688,447.616455078125,0.5616277245914235,0.5855403193721065,1.179105281829834,1626065184.9255009,10.669162910430297,false, 
608.7936401367188,446.49371337890625,0.5595529780668371,0.5865798950195312,1.2572126388549805,1626065184.9651096,12.802891277937523,false, 
606.100341796875,447.4790954589844,0.5570775200338924,0.5856675042046441,1.335319995880127,1626065185.0011227,12.802891277937523,false, 
607.5711669921875,447.003173828125,0.5584293814266429,0.5861081723813657,1.335319995880127,1626065185.0372696,12.802891277937523,false, 
605.6118774414062,447.36566162109375,0.556628563824822,0.5857725355360244,1.4602913856506348,1626065185.0772805,8.001831473878603,false, 
602.9974365234375,447.80413818359375,0.5542255850399241,0.5853665387188947,1.4602913856506348,1626065185.1171327,8.001831473878603,false, 
569.3055419921875,441.84405517578125,0.5232587702134076,0.5908851340964989,1.4602913856506348,1626065185.1531415,8.001831473878603,false, 
575.5282592773438,442.5194091796875,0.5289781794828528,0.5902598063151041,1.507155418395996,1626065185.1932676,21.338325820860593,false, 
578.2362670898438,442.75909423828125,0.5314671572516946,0.5900378757052951,1.6789913177490234,1626065185.2331336,5.819505724735408,false, 
578.509521484375,444.0130310058594,0.5317183101878447,0.5888768231427228,1.7102341651916504,1626065185.2599776,32.00732589551441,false, 
578.2927856445312,445.6048889160156,0.5315191044526941,0.5874028806333189,1.7258555889129639,1626065185.2998145,64.01465179102883,false, 
575.06787109375,445.24493408203125,0.5285550285788143,0.5877361721462674,1.7258555889129639,1626065185.3398004,64.01465179102883,false, 
573.4324340820312,445.42657470703125,0.5270518695606905,0.5875679863823784,1.7258555889129639,1626065185.3757865,64.01465179102883,false, 
575.2276000976562,446.67034912109375,0.5287018383250517,0.5864163434063947,1.8352057933807373,1626065185.4158428,9.144930316931504,false, 
576.7254638671875,445.62646484375,0.5300785513485179,0.5873829029224538,1.850827693939209,1626065185.4558427,64.01269783129588,false, 
576.3837890625,447.7925109863281,0.5297645120059743,0.5853773046422888,1.850827693939209,1626065185.4958055,64.01269783129588,false, 
576.8987426757812,447.612548828125,0.5302378149593577,0.5855439362702546,1.850827693939209,1626065185.5318155,64.01269783129588,false, 
577.3401489257812,447.71734619140625,0.5306435192332548,0.5854469016746238,1.850827693939209,1626065185.5678005,64.01269783129588,false, 
577.143798828125,446.2441101074219,0.5304630503934973,0.5868110091597946,1.850827693939209,1626065185.6038187,64.01269783129588,false, 
576.5294799804688,444.64166259765625,0.5298984190996956,0.588294756854022,2.0382843017578125,1626065185.6439335,5.334567885532591,false, 
578.1029663085938,444.89190673828125,0.531344638151281,0.5880630493164063,2.0382843017578125,1626065185.6838377,5.334567885532591,false, 
578.56982421875,445.0318603515625,0.5317737354951746,0.5879334626374422,2.1007707118988037,1626065185.7158225,16.00347976053753,false, 
576.7448120117188,445.6882019042969,0.5300963345695945,0.5873257389775028,2.1007707118988037,1626065185.7558055,16.00347976053753,false, 
580.5481567382812,443.9676818847656,0.5335920558256262,0.5889188130696614,2.1788768768310547,1626065185.7958596,12.803086681664587,false, 
577.134765625,444.1515808105469,0.5304547478170956,0.5887485362865307,2.1788768768310547,1626065185.8359184,12.803086681664587,false, 
577.62548828125,445.2555236816406,0.5309057796702665,0.5877263669614439,2.21012020111084,1626065185.8718107,32.00683739812582,false, 
578.27783203125,445.3907775878906,0.5315053603228401,0.5876011318630643,2.21012020111084,1626065185.9078245,32.00683739812582,false, 
578.1143188476562,446.9363098144531,0.5313550724702722,0.586170083505136,2.288227081298828,1626065185.9438426,12.802969438712593,false, 
575.5302124023438,446.69342041015625,0.5289799746345071,0.5863949811017072,2.413198709487915,1626065185.9840355,8.001816208131347,false, 
575.0357666015625,447.30072021484375,0.5285255207734949,0.5858326664677374,2.413198709487915,1626065186.0278344,8.001816208131347,false, 
576.4942016601562,447.15142822265625,0.5298659941729378,0.5859708997938369,2.413198709487915,1626065186.0638366,8.001816208131347,false, 
582.3307495117188,447.0244140625,0.5352304683012121,0.5860885054976852,2.5225484371185303,1626065186.1038356,9.144970194877967,false, 
582.1982421875,445.98681640625,0.5351086784811581,0.5870492440682871,2.5225484371185303,1626065186.1359096,9.144970194877967,false, 
581.0900268554688,446.1201171875,0.534090098212747,0.5869258174189815,2.5225484371185303,1626065186.1797657,9.144970194877967,false, 
580.9777221679688,446.6463317871094,0.5339868769926184,0.5864385816786024,2.5225484371185303,1626065186.2118857,9.144970194877967,false, 
582.1840209960938,446.0919494628906,0.5350956075331744,0.5869518986454716,2.5225484371185303,1626065186.2518024,9.144970194877967,false, 
582.5006713867188,446.4892272949219,0.5353866464951459,0.5865840488009982,2.538170337677002,1626065186.2920995,64.01269783129588,false, 
581.5860595703125,446.3927917480469,0.5345460106344784,0.5866733409740307,2.7412495613098145,1626065186.3319225,4.92418664061913,false, 
583.7174682617188,447.4002685546875,0.5365050259758445,0.585740492078993,2.788113594055176,1626065186.3682494,21.338325820860593,false, 
570.8482666015625,445.02667236328125,0.5246767156264361,0.5879382663302951,2.788113594055176,1626065186.4082046,21.338325820860593,false, 
568.0969848632812,443.09149169921875,0.5221479640287512,0.5897301002785011,2.788113594055176,1626065186.4438355,21.338325820860593,false, 
568.5651245117188,442.5869445800781,0.522578239440918,0.5901972735369647,2.850599765777588,1626065186.4797814,16.00354082247812,false, 
566.1089477539062,441.1264953613281,0.5203207240385168,0.5915495413321036,2.850599765777588,1626065186.5198076,16.00354082247812,false, 
567.5266723632812,438.3317565917969,0.5216237797456629,0.594137262415003,2.9443278312683105,1626065186.5678217,10.669162910430297,false, 
567.5894165039062,438.342041015625,0.5216814489925609,0.5941277398003473,3.022434949874878,1626065186.6039073,12.802930358205765,false, 
566.1502685546875,436.9238586425781,0.5203587027157054,0.5954408716272425,3.053677797317505,1626065186.6398077,32.00732589551441,false, 
566.3795776367188,437.52435302734375,0.5205694647396312,0.5948848583080151,3.053677797317505,1626065186.6798108,32.00732589551441,false, 
568.9901123046875,438.55926513671875,0.5229688532212201,0.59392660635489,3.0692992210388184,1626065186.7198186,64.01465179102883,false, 
569.6056518554688,436.4616394042969,0.5235346064848059,0.5958688524034288,3.0692992210388184,1626065186.7598965,64.01465179102883,false, 
566.6253662109375,437.7884521484375,0.5207953733556411,0.59464032208478,3.0692992210388184,1626065186.7998176,64.01465179102883,false, 
565.3899536132812,438.1148986816406,0.5196598838357365,0.5943380567762586,3.131784200668335,1626065186.8318124,16.003846139170715,false, 
564.6728515625,437.1598205566406,0.5190007826861214,0.5952223883734808,3.131784200668335,1626065186.8719304,16.003846139170715,false, 
564.16796875,437.2988586425781,0.5185367359834558,0.5950936494050203,3.2723779678344727,1626065186.9078085,7.112690840827346,false, 
565.7588500976562,436.616455078125,0.5199989431044635,0.5957255045572917,3.2723779678344727,1626065186.9478126,7.112690840827346,false, 
566.9790649414062,437.2112121582031,0.5211204641005572,0.5951748035572193,3.3661065101623535,1626065186.9877987,10.669108631838139,false, 
569.8717041015625,437.2240295410156,0.5237791397992302,0.5951629356101706,3.3661065101623535,1626065187.0278926,10.669108631838139,false, 
571.006591796875,436.7303466796875,0.5248222351074219,0.5956200493706597,3.3973495960235596,1626065187.0639226,32.00708164495624,false, 
570.853759765625,437.0622253417969,0.5246817644904641,0.5953127543131511,3.3973495960235596,1626065187.1038175,32.00708164495624,false, 
570.9578857421875,437.7192077636719,0.52477746851304,0.5947044372558594,3.3973495960235596,1626065187.1401434,32.00708164495624,false, 
566.0548706054688,438.5287780761719,0.5202710207770852,0.5939548351146557,3.491077423095703,1626065187.1758525,10.669190049933482,false, 
569.16015625,438.9604797363281,0.5231251436121324,0.5935551113552517,3.5691850185394287,1626065187.2159326,12.802852197907859,false, 
569.265625,440.6630859375,0.5232220818014706,0.5919786241319445,3.5691850185394287,1626065187.2557936,12.802852197907859,false, 
570.9531860351562,440.4722595214844,0.5247731489293715,0.5921553152578849,3.6004281044006348,1626065187.2878265,32.00708164495624,false, 
570.513427734375,438.40057373046875,0.5243689593146829,0.5940735428421586,3.6004281044006348,1626065187.3278434,32.00708164495624,false, 
575.5425415039062,439.06646728515625,0.5289913065293256,0.5934569747359664,3.6160497665405273,1626065187.3680117,64.01367479625164,false, 
573.52490234375,439.03265380859375,0.527136858771829,0.5934882835105613,3.709778308868408,1626065187.4078875,10.669108631838139,false, 
566.2955932617188,438.57550048828125,0.5204922732184915,0.5939115736219618,3.7410216331481934,1626065187.4478335,32.00683739812582,false, 
569.67431640625,438.6059875488281,0.5235977172851562,0.5938833448621962,3.756643295288086,1626065187.4879365,64.01367479625164,false, 
568.0369262695312,439.8706359863281,0.522092763115378,0.5927123740867333,3.8191275596618652,1626065187.5278196,16.004029334778195,false, 
572.412109375,443.4422302246094,0.5261140711167279,0.589405342384621,3.8659920692443848,1626065187.5679283,21.338108707596508,false, 
572.3662109375,442.5715637207031,0.5260718850528493,0.5902115150734231,3.8659920692443848,1626065187.6038296,21.338108707596508,false, 
575.6813354492188,442.5743408203125,0.5291188744937673,0.5902089436848958,3.8816139698028564,1626065187.6398087,64.01269783129588,false, 
575.97021484375,442.83416748046875,0.5293843886431526,0.5899683634440105,3.9753425121307373,1626065187.6798108,10.669108631838139,false, 
575.427001953125,444.0299072265625,0.5288851120892692,0.5888611970124421,3.9753425121307373,1626065187.7158225,10.669108631838139,false, 
575.58349609375,443.523193359375,0.529028948615579,0.5893303765190971,4.006585359573364,1626065187.7558286,32.00732589551441,false, 
574.416015625,441.53369140625,0.5279558967141544,0.5911725079571759,4.0846922397613525,1626065187.7998636,12.802969438712593,false, 
573.9401245117188,441.0739440917969,0.5275184967938591,0.5915981999150028,4.100314140319824,1626065187.8398345,64.01269783129588,false, 
575.3029174804688,441.08160400390625,0.5287710638607249,0.5915911074037905,4.1784210205078125,1626065187.8798075,12.802969438712593,false, 
573.501953125,439.8159484863281,0.5271157657398897,0.5927630106608073,4.1784210205078125,1626065187.9198287,12.802969438712593,false, 
571.265625,440.5392761230469,0.5250603170955882,0.5920932628490307,4.209664583206177,1626065187.9600384,32.00659315502308,false, 
572.8051147460938,441.82659912109375,0.5264752892886891,0.5909012971100984,4.302786350250244,1626065187.9998333,10.73862783903979,false, 
589.1473999023438,440.9786071777344,0.541495771969066,0.5916864748354311,4.336695671081543,1626065188.0359404,29.490416660807448,false, 
587.5220947265625,443.558349609375,0.5400019253001493,0.5892978244357638,4.354647397994995,1626065188.0758197,55.70494720764991,false, 
591.5431518554688,448.3984069824219,0.5436977498671588,0.5848162898310909,4.359634637832642,1626065188.1158216,200.51171240080313,false, 
595.5140380859375,447.5332946777344,0.5473474614760455,0.5856173197428385,4.469341278076172,1626065188.1560364,9.115218529891795,TRUE,"{""type"":""start_marker"",""trial_type"":""animation"",""trial_index"":""trial-1-1""}"
592.6224975585938,446.301513671875,0.544689795550178,0.5867578577112269,4.477319717407227,1626065188.2000515,125.337795840306,false, 
591.3303833007812,446.5173034667969,0.5435021905338063,0.5865580523455585,4.484301567077637,1626065188.2358334,143.22852069389427,false, 
592.9915771484375,446.9366149902344,0.5450290231143727,0.5861698009349682,4.584035634994507,1626065188.2720253,10.026664116754121,false, 
594.0658569335938,446.62060546875,0.5460164126227883,0.58646240234375,4.588024616241455,1626065188.3119707,250.69057438288206,false, 
593.1805419921875,446.08642578125,0.545202704036937,0.5869570131655093,4.615950107574463,1626065188.3518217,35.809575848644215,false, 
592.5176391601562,445.9578857421875,0.5445934183457318,0.5870760317201967,4.682772397994995,1626065188.3921895,14.965066203308917,false, 
590.6534423828125,447.4705810546875,0.542880002190085,0.5856753879123264,4.691747665405273,1626065188.4358344,111.41729313321822,false, 
591.9645385742188,445.64703369140625,0.5440850538365981,0.5873638576931424,4.762559652328491,1626065188.4718826,14.12190285077456,false, 
592.3087158203125,444.8660583496094,0.5444013932171989,0.5880869830096209,4.765552043914795,1626065188.5079465,334.18086208270256,false, 
593.7997436523438,446.881103515625,0.5457718232098747,0.5862212004484953,4.839354753494263,1626065188.5398135,13.549638024105882,false, 
593.5162353515625,446.4533996582031,0.5455112457275391,0.5866172225387007,4.851322650909424,1626065188.5797915,83.55686594816423,false, 
587.639892578125,447.2066345214844,0.540110195384306,0.5859197828504774,4.919142007827759,1626065188.6198115,14.745052820305496,false, 
561.2647705078125,444.8114929199219,0.5158683552461512,0.5881375065556279,4.926123142242432,1626065188.6599073,143.243195246064,false, 
558.6862182617188,433.6158752441406,0.5134983623729032,0.5985038192183882,4.964022397994995,1626065188.7002704,26.38574241480615,false, 
