pupil_time,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle
1626065168.7570436,0,0.7179944515228271,0.6113693714141846,0.34848344326019287,17.019758224487305,117.38291931152344,66.90882110595703,8.85551929473877,8.85551929473877,87.22879791259766
1626065168.7609146,0,0.5534002184867859,0.6120902299880981,0.34779659907023114,17.59432029724121,117.52132415771484,66.77694702148438,8.856831550598145,8.856831550598145,85.3570556640625
1626065168.7648754,0,0.7411000728607178,0.6122055451075236,0.3479311466217041,16.631248474121094,117.54346466064453,66.80278015136719,9.067570686340332,9.067570686340332,87.24371337890625
1626065168.7689996,0,0.6939684152603149,0.6128447453180949,0.3474716345469157,17.585020065307617,117.66619110107422,66.71455383300781,9.09636402130127,9.09636402130127,84.42499542236328
1626065168.7769384,0,0.8432784080505371,0.6137555837631226,0.3473370869954427,17.855077743530273,117.84107208251953,66.688720703125,9.280759811401367,9.280759811401367,85.06929779052734
1626065168.7809525,0,0.6967339515686035,0.61476997534434,0.3473515510559082,18.404617309570312,118.03583526611328,66.69149780273438,9.17874813079834,9.17874813079834,85.02725982666016
1626065168.7848866,0,0.7973787188529968,0.6136467059453329,0.3473372459411621,17.54901695251465,117.8201675415039,66.68875122070312,9.197031021118164,9.197031021118164,85.4417724609375
1626065168.7888865,0,0.6677678227424622,0.6138449907302856,0.34697484970092773,17.812116622924805,117.85823822021484,66.61917114257812,9.0543212890625,9.0543212890625,83.33319854736331
1626065168.7974086,0,0.7472019791603088,0.613628109296163,0.34671250979105633,18.199678421020508,117.81659698486328,66.56880187988281,9.033227920532227,9.033227920532227,82.53303527832031
1626065168.8008916,0,0.7877116203308105,0.6125130653381348,0.347445289293925,17.575532913208008,117.60250854492188,66.7094955444336,8.955677032470703,8.955677032470703,83.5661849975586
1626065168.8049395,0,0.7615892291069031,0.6118996938069662,0.34700791041056317,17.112789154052734,117.4847412109375,66.62551879882812,9.18320083618164,9.18320083618164,82.50216674804685
1626065168.8089085,0,0.856507420539856,0.6123273770014445,0.34707438945770264,17.384565353393555,117.56685638427734,66.6382827758789,9.04593563079834,9.04593563079834,82.224365234375
1626065168.8168836,0,0.8369322419166565,0.6121141910552979,0.34703882535298664,17.326519012451172,117.52592468261719,66.63145446777344,9.115010261535645,9.115010261535645,82.89518737792969
1626065168.8208985,0,0.6511656641960144,0.610566775004069,0.3475341796875,16.869308471679688,117.22882080078125,66.7265625,9.103384017944336,9.103384017944336,85.30834197998047
1626065168.8249137,0,0.7461702227592468,0.6116948922475179,0.34685949484507245,17.08746910095215,117.44541931152344,66.5970230102539,9.194307327270508,9.194307327270508,81.98477172851562
1626065168.8288984,0,0.7461835145950317,0.6114838123321533,0.3469403187433879,17.46131706237793,117.40489196777344,66.61254119873047,9.148802757263184,9.148802757263184,84.48944091796878
1626065168.8368886,0,0.7707274556159973,0.6116098165512085,0.34715259075164795,17.73744773864746,117.42908477783203,66.6532974243164,9.142932891845703,9.142932891845703,84.8418045043945
